autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Jay Lippman | Riot Anthem Studios,Fairlight Audio in Davinci Resolve: How to Edit Dialogue,https://www.youtube.com/watch?v=5zpZzqUgOGA,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fairlight Audio Mixing)",52525,2021-08-10,16:20,980,-64.94,80.01,-43.32,,
Sergio Mota | Academy,How to Speed Ramp in DaVinci Resolve | Tutorial,https://www.youtube.com/watch?v=nO4gAUv8Zyo,Beginner Guides (Beginner Guides),51694,2025-09-13,08:29,509,72.31,33.0,11.46,,
Blackmagic Design,DaVinci Resolve 17 Fairlight Training - Introduction to Sound Design,https://www.youtube.com/watch?v=n4uTGns2z7c,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",51648,2022-08-10,58:00,3480,-7.23,61.24,-65.18,,
Casey Faris,Create a Motion GFX TEMPLATE from your Fusion Comps! - DaVinci Resolve Fusion Tutorial,https://www.youtube.com/watch?v=DxiaTesi2I8,Fusion Motion Graphics (Fusion Motion Graphics),51044,2023-08-10,08:55,535,-36.14,-44.69,64.15,,
Gaku Lange,The Barrel Ramp TUTORIAL - Speed Ramp Transition Breakdown,https://www.youtube.com/watch?v=aLXQMAxyR8w,Beginner Guides (Beginner Guides),50487,2024-08-09,09:20,560,90.65,66.61,19.84,,
Cullen Kelly,"Davinci Resolve: Create Better Contrast, Part 1",https://www.youtube.com/watch?v=dWAaO1cpOh4,Color Grading & Wheels (Color Grading & Wheels),49711,2021-08-10,14:18,858,-33.04,-50.11,2.38,,
Cullen Kelly,Basic Creative Look Development in DaVinci Resolve Pt. 1,https://www.youtube.com/watch?v=HFES-nHS-js,Beginner Guides (Beginner Guides),49709,2023-08-10,17:25,1045,29.25,37.13,39.43,,
Casey Faris,Make A Custom Motion Background in DaVinci Resolve! - Fusion Tips and Tools for Beginners,https://www.youtube.com/watch?v=hnxEOT6cdPE,Fusion Motion Graphics (Fusion Motion Graphics),49264,2023-08-10,11:32,692,-45.14,-50.77,44.99,,
Zane Hoyer,3D Cinematic Animation Breakdown from Start to Finish | DaVinci Resolve,https://www.youtube.com/watch?v=Xbhu8l_tH6U,Beginner Guides (Beginner Guides),48646,2026-07-29,14:32,872,21.07,70.22,48.12,,
Casey Faris,How to Edit a Multicam Music Video in DaVinci Resolve - Easy workflow!,https://www.youtube.com/watch?v=4DV_lyku7pU,Beginner Guides (Beginner Guides),48511,2025-10-13,18:53,1133,-0.12,42.2,25.43,,
Zane Hoyer,How to Edit Viral Motion Animations DaVinci Resolve (IN-DEPTH),https://www.youtube.com/watch?v=JOR1ZVzTRkY,Beginner Guides (Beginner Guides),48048,2025-08-09,10:25,625,31.98,104.08,32.55,,
Sebastian Friedrich,EASY Speed Ramp Transition // Davinci Resolve 18 Tutorial,https://www.youtube.com/watch?v=YKNe0rWt_VU,Beginner Guides (Beginner Guides),48030,2022-08-10,07:49,469,98.12,47.0,-7.58,,
Stocksy United - Stock Photography & Video Co-op,Speed Editing in DaVinci Resolve's Cut Page,https://www.youtube.com/watch?v=85W8E7VRmU4,Cut & Edit Page Workflows (Cut & Edit Page Workflows),47804,2023-08-10,06:43,403,-76.96,88.33,15.93,,
Cullen Kelly,How to use ColorSlice like a pro (& when to NEVER use it),https://www.youtube.com/watch?v=L-wWISKehoM,Beginner Guides (Beginner Guides),47718,2025-08-09,21:02,1262,23.56,37.39,-49.39,,
Darren Mostyn,Has Colour Grading Got Too Complicated? 5 PRO Fundamentals,https://www.youtube.com/watch?v=z7PFk8vYSxs,Beginner Guides (Beginner Guides),47625,2026-06-10,14:20,860,24.75,-10.11,-4.76,,
Aless Mignone,The NEW way of Speedramping in DaVinci Resolve / DaVinci Resolve Tutorial,https://www.youtube.com/watch?v=a4v-fJQhhdw,Beginner Guides (Beginner Guides),47229,2025-08-09,05:02,302,52.44,42.64,-29.39,,
Darren Mostyn,Resolve slow motion tips // How to keep it smooth  // NO INTRO just 7 mins!,https://www.youtube.com/watch?v=sgsuu2PQ7Aw,Beginner Guides (Beginner Guides),47223,2021-08-10,07:19,439,52.46,7.68,86.29,,
Darren Mostyn,10 Resolve EDIT page tips from a PRO (in just 10 minutes)!,https://www.youtube.com/watch?v=6BBovGCESRk,Cut & Edit Page Workflows (Cut & Edit Page Workflows),46307,2021-08-10,11:53,713,-116.08,57.95,0.31,,
Cullen Kelly,Cheat Code for Setting up Color Management in Resolve,https://www.youtube.com/watch?v=hgVqUATQSMg,Color Transforms & LUTs (Color Transforms & LUTs),46245,2024-08-09,12:25,745,-89.85,-13.83,-0.13,,
Vlad Sateev,How to Do Viral Realtor Speed Ramps in Premiere Pro,https://www.youtube.com/watch?v=wNWNopc5M7M,Cut & Edit Page Workflows (Cut & Edit Page Workflows),46015,2026-05-11,04:44,284,-107.36,89.68,-2.06,,
Rolling Digital,How to Speed Ramp in DaVinci Resolve 2026 (Smooth & Easy!),https://www.youtube.com/watch?v=cC_1MlB2oUs,Beginner Guides (Beginner Guides),45131,2025-08-09,05:20,320,86.86,25.12,1.68,,
Darren Mostyn,Depth Map Resolve 18 - PRO Titles in seconds - NO FUSION - EASY!,https://www.youtube.com/watch?v=KuxUU2ifYeo,Fusion Motion Graphics (Fusion Motion Graphics),44603,2022-08-10,07:43,463,-58.19,-28.22,36.64,,
Brittney Janae,How I Color-Grade My Videos using Lumetri Pro HUE/LUMA curve in  Premiere Pro - BMPCC 6K footage,https://www.youtube.com/watch?v=WiKVzTDqYw4,Color Grading & Wheels (Color Grading & Wheels),43419,2021-08-10,24:58,1498,-50.08,-89.43,-67.29,,
IndepthResolve,Create Surreal 3D Worlds! - Davinci Resolve 19,https://www.youtube.com/watch?v=7wTwpqWQQKE,Beginner Guides (Beginner Guides),43403,2025-08-09,07:48,468,66.59,79.23,37.19,,
Darren Mostyn,My Top 10 Color Tips 5 Years Later! DaVinci Resolve,https://www.youtube.com/watch?v=mPZIFVr9EgQ,Beginner Guides (Beginner Guides),43103,2025-08-09,08:16,496,-16.2,-1.62,-6.09,,
Jason Yadlovski,DeEsser & DeHummer Audio EFFECTS in DaVinci Resolve 17 Fairlight | Audio Effects Series,https://www.youtube.com/watch?v=SFERua4J8pc,Fairlight Audio Mixing (Fairlight Audio Mixing),42740,2021-08-10,10:05,605,-33.44,-6.53,-89.2,,
Edou Hoekstra,Master Masking in DaVinci Resolve | Color Grading Basics,https://www.youtube.com/watch?v=mEYAli_zNz4,"Beginner Guides (Beginner Guides, Color Grading & Wheels)",42727,2025-08-09,10:10,610,22.61,-100.94,-4.1,,
Cullen Kelly,When you should color grade in log vs. linear | DaVinci Resolve,https://www.youtube.com/watch?v=pRCd1VkmycQ,Color Grading & Wheels (Color Grading & Wheels),42652,2024-08-09,16:26,986,-4.7,-108.01,-23.2,,
Cullen Kelly,How use noise reduction like a pro in DaVinci Resolve,https://www.youtube.com/watch?v=RzwQ1Miyjbc,Audio Restoration (Audio Restoration),42072,2022-08-10,15:31,931,14.12,-23.69,-84.25,,
Cullen Kelly,The Pro Colorist Way to Film Emulation (using free tools),https://www.youtube.com/watch?v=joBc0jAGBVo,Beginner Guides (Beginner Guides),42010,2025-12-12,32:01,1921,44.03,-18.63,-51.58,,
DuckTUT,Create Hyper Cinematic Motion Graphics in DaVinci Resolve,https://www.youtube.com/watch?v=gG_70nYZ3Eg,Fusion Motion Graphics (Fusion Motion Graphics),41637,2025-09-13,05:58,358,-80.2,-39.07,82.82,,
Darren Mostyn,"No NODES, No CST, No COLOR Page! EDITORS Color Management [EASY]",https://www.youtube.com/watch?v=3YwEYJ0JXvc,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Color Transforms & LUTs, Fusion Motion Graphics)",41530,2026-07-27,12:46,766,-90.2,20.78,29.39,,
Jason Yadlovski,FAIRLIGHT 19 CRASH COURSE - DaVinci Resolve 19 Walkthrough [BEGINNER],https://www.youtube.com/watch?v=0jhqq4aRfP8,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",41178,2024-08-09,56:35,3395,6.47,75.33,-79.04,,
Art 3 Studio,5 CRAZY Speed Ramping Techniques in Davinci Resolve v20.1,https://www.youtube.com/watch?v=bbdZIdQAXDc,Beginner Guides (Beginner Guides),41025,2025-09-13,15:09,909,110.73,-20.64,20.03,,
The Car Video Guy,My SECRET to Easy Speed Ramp Transitions,https://www.youtube.com/watch?v=oCVV-rQuYyo,Beginner Guides (Beginner Guides),40875,2025-08-09,17:01,1021,100.13,20.95,-15.16,,
Casey Faris,This Video SIMPLIFIES Color Grading in DaVinci Resolve,https://www.youtube.com/watch?v=lAAteVzppN4,Color Grading & Wheels (Color Grading & Wheels),40789,2025-10-13,44:17,2657,-27.06,-73.72,-37.72,,
Ripple Training,DaVinci Resolve Cut Page in Under 60 Min,https://www.youtube.com/watch?v=Rtm0kV4plMA,Cut & Edit Page Workflows (Cut & Edit Page Workflows),40724,2023-08-10,34:11,2051,-98.09,46.39,19.45,,
Cullen Kelly,Pro colorist explains rolloff,https://www.youtube.com/watch?v=ezCRBUioz68,Beginner Guides (Beginner Guides),40548,2023-08-10,12:01,721,21.67,-12.43,-39.77,,
Team 2 Films,How to Make J and L Cuts - DaVinci Resolve 18.5 Tutorial,https://www.youtube.com/watch?v=zhaE4QRHWKY,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",40038,2023-08-10,03:26,206,-27.75,60.95,91.86,,
Cullen Kelly,How to Color Manage using Nodes in DaVinci Resolve,https://www.youtube.com/watch?v=RuYBk-YvCZE,"Beginner Guides (Beginner Guides, Fusion Motion Graphics)",39323,2024-08-09,22:42,1362,-0.33,-21.29,120.0,,
Creative Video Tips,EASILY Cut Dailies like a PRO! (No Mouse) DaVinci Resolve Tutorial,https://www.youtube.com/watch?v=bNZejqkl3AQ,Cut & Edit Page Workflows (Cut & Edit Page Workflows),39271,2021-08-10,13:37,817,-38.48,56.13,28.86,,
Cullen Kelly,36 Project Settings for Pro Color Grading in Resolve,https://www.youtube.com/watch?v=NnNqjPbfIG8,"Color Grading & Wheels (Color Grading & Wheels, Deliver & Export Settings)",39259,2025-08-09,39:52,2392,-55.1,-22.51,-45.4,,
Darren Mostyn,MASTER Layer Nodes in 10 Mins! - A Pro DaVinci Resolve Tutorial,https://www.youtube.com/watch?v=tRUrX_-GbzA,Fusion Motion Graphics (Fusion Motion Graphics),38799,2026-03-12,10:44,644,-42.7,-2.12,50.93,,
DAWIET,HOW TO Trending Speed Ramps | Davinci Resolve Tutorial,https://www.youtube.com/watch?v=o1O7rIO_-Io,Cut & Edit Page Workflows (Cut & Edit Page Workflows),38731,2023-08-10,00:56,56,-93.23,84.49,5.79,,
Cullen Kelly,How a Pro Colorist uses film grain,https://www.youtube.com/watch?v=swYyRIu5n3U,Beginner Guides (Beginner Guides),38014,2023-08-10,15:31,931,40.43,-5.84,-38.63,,
Creative Video Tips,How to TRIM with the DaVinci Resolve SPEED EDITOR - Tutorial,https://www.youtube.com/watch?v=ljy5aTYRsb4,Cut & Edit Page Workflows (Cut & Edit Page Workflows),37943,2021-08-10,08:50,530,-60.78,104.94,38.9,,
Cullen Kelly,Get Beautiful Highlights in DaVinci Resolve,https://www.youtube.com/watch?v=4_eOZh4piAo,Beginner Guides (Beginner Guides),37786,2022-08-10,10:15,615,21.67,14.5,9.37,,
Cullen Kelly,"Davinci Resolve: Ditch The ""Video"" Look",https://www.youtube.com/watch?v=FGk2VOnTCl0,Beginner Guides (Beginner Guides),37038,2021-08-10,11:07,667,27.47,37.74,24.37,,
Darren Mostyn,How to improve Magic Mask tool in DaVinci Resolve [in TWO MINUTES!],https://www.youtube.com/watch?v=Do5ZGmji1pI,Beginner Guides (Beginner Guides),36766,2021-08-10,02:45,165,8.7,-36.15,9.7,,
Kaden Sczesny,How to Speed Ramp in Davinci Resolve | 4K,https://www.youtube.com/watch?v=ycv37lLMuZE,Beginner Guides (Beginner Guides),36349,2026-01-11,07:42,462,55.83,31.62,12.9,,
Parker Landgren,Unlock the Secret to Perfect Speed Ramps in DaVinci Resolve,https://www.youtube.com/watch?v=RYQPUfC_maw,Beginner Guides (Beginner Guides),36043,2025-08-09,10:55,655,95.36,37.72,36.83,,
Darren Mostyn,TWO Title Hacks every Editor NEEDS - DaVinci Resolve 19 AND 20!,https://www.youtube.com/watch?v=Sh0l8WoGoqM,Beginner Guides (Beginner Guides),35380,2025-08-09,19:13,1153,44.97,31.3,-72.52,,
J Tech WP,"Davinci Resolve tutorial for beginners, how to video edit Drone videos  Complete Guide 2025",https://www.youtube.com/watch?v=bU3vohtuXrQ,Beginner Guides (Beginner Guides),35215,2024-08-09,25:49,1549,-5.01,47.78,-1.93,,
Rocco Germani and Resolve by Rocco,How to get the Moody Blue Hour Look | Davinci Resolve Color Grading Tutorial,https://www.youtube.com/watch?v=pdX6yuD9P3o,Color Grading & Wheels (Color Grading & Wheels),35169,2022-08-10,17:14,1034,-5.14,-83.47,1.33,,
Casey Faris,Fastest Editing Workflow in DaVinci Resolve! - Perfect for Tutorials and How To Vids!,https://www.youtube.com/watch?v=Q1tCEvqakUo,Cut & Edit Page Workflows (Cut & Edit Page Workflows),34812,2025-11-12,33:32,2012,-71.88,119.22,-0.9,,
Cullen Kelly,How to color manage RAW footage using nodes in DaVinci Resolve,https://www.youtube.com/watch?v=LKTZR1t7jjY,Fusion Motion Graphics (Fusion Motion Graphics),34625,2024-08-09,11:06,666,-47.99,6.83,90.19,,
Cullen Kelly,"Step-by-step pro colorist setup, conform, & delivery",https://www.youtube.com/watch?v=GREJA0lBBlg,Color Grading & Wheels (Color Grading & Wheels),34424,2025-08-09,01:18:38,4718,4.56,-73.36,-56.83,,
Cullen Kelly,Secret tip for getting the best film emulation in DaVinci Resolve,https://www.youtube.com/watch?v=ar-KL3X0Pcw,Beginner Guides (Beginner Guides),34374,2023-08-10,16:43,1003,68.42,-30.32,-52.43,,
Jason Roberts Video,DaVinci Resolve Fairlight Overview for Beginners,https://www.youtube.com/watch?v=PvJ_4VaZYnI,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",34124,2024-08-09,04:43,283,-4.62,55.41,-84.86,,
Cullen Kelly,Pro Colorist Explains: Hue vs Hue Curves in Resolve,https://www.youtube.com/watch?v=ttK1TyGmx4c,Beginner Guides (Beginner Guides),33231,2025-08-09,25:21,1521,13.77,-21.73,-49.87,,
Cullen Kelly,No LUT Film Emulation,https://www.youtube.com/watch?v=P7QSXjJ7Yy8,Color Transforms & LUTs (Color Transforms & LUTs),32182,2023-08-10,15:06,906,-100.68,-10.25,-13.6,,
Alli and Will,DAVINCI RESOLVE FAIRLIGHT TUTORIAL: Audio for Beginners in 16 Minutes,https://www.youtube.com/watch?v=9zeObEITN8Q,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fairlight Audio Mixing)",32062,2021-08-10,15:07,907,-68.12,98.39,-42.34,,
Conner John,Davinci Resolve Edit Page Explained! (EVERY BUTTON & TOOL),https://www.youtube.com/watch?v=fXn_-f9fmPw,Cut & Edit Page Workflows (Cut & Edit Page Workflows),31921,2025-08-09,45:31,2731,-94.33,37.78,-2.39,,
Deshadanam,Color Grading LOG in Davinci Resolve - Malayalam,https://www.youtube.com/watch?v=6hyS4CmOSLc,Color Grading & Wheels (Color Grading & Wheels),31801,2022-08-10,17:30,1050,-17.38,-93.55,-34.23,,
Casey Faris,The Beginner’s Guide to COLOR MANAGEMENT in DaVinci Resolve (2025),https://www.youtube.com/watch?v=zffM8_PaPCU,"Beginner Guides (Beginner Guides, Color Transforms & LUTs)",31759,2025-10-13,15:08,908,-71.56,-11.09,7.68,,
Cullen Kelly,Master Scopes Inside of DaVinci Resolve,https://www.youtube.com/watch?v=35wo8eVikqA,Color Grading & Wheels (Color Grading & Wheels),31715,2023-08-10,19:34,1174,-55.16,-105.92,-22.25,,
Darren Mostyn,DaVinci Resolve For iPAD - 7 MIN TOUR,https://www.youtube.com/watch?v=SIw00dT12H8,Beginner Guides (Beginner Guides),31626,2023-08-10,07:14,434,-7.12,83.04,-24.29,,
Cullen Kelly,The #1 color grading tool that's not a knob in DaVinci Resolve,https://www.youtube.com/watch?v=qljAIRY9Gpc,"Beginner Guides (Beginner Guides, Color Grading & Wheels)",31540,2023-08-10,08:55,535,24.55,-90.27,-16.57,,
Resolve With Rob,60 SECONDS! | How to SPEED RAMP in DaVinci Resolve 18,https://www.youtube.com/watch?v=YJX5uTtj1wk,Beginner Guides (Beginner Guides),31469,2024-08-09,01:17,77,90.89,71.42,-25.11,,
Jay Lippman | Riot Anthem Studios,Davinci Resolve Audio: 5 Beginner Tricks You NEED to Know!,https://www.youtube.com/watch?v=3c-SgySLIY0,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",30978,2025-08-09,14:59,899,-17.58,81.92,-92.94,,
Creative Video Tips,Speed Ramp with Motion Blur in DaVinci Resolve 20,https://www.youtube.com/watch?v=DbmPZw_k7mQ,Fusion Motion Graphics (Fusion Motion Graphics),30903,2025-12-12,12:35,755,-61.04,-14.98,54.47,,
Cullen Kelly,Pro Colorist Explains: All 7 Curve Tools in Resolve,https://www.youtube.com/watch?v=R00BCTxt5Ck,Color Grading & Wheels (Color Grading & Wheels),30897,2025-08-09,25:47,1547,-20.13,-87.16,-66.58,,
Casey Faris,How color nodes work in DaVinci Resolve [Beginners Guide],https://www.youtube.com/watch?v=8kJwFcsa6k4,Fusion Motion Graphics (Fusion Motion Graphics),30659,2025-12-12,14:21,861,-35.17,1.87,71.93,,
Resolve Tutorials,Creating Motion Graphics in DaVinci Resolve (fusion),https://www.youtube.com/watch?v=FcRdpUCr_t0,Fusion Motion Graphics (Fusion Motion Graphics),30450,2025-08-09,07:36,456,-49.38,-31.87,72.17,,
Sergio Mota | Academy,How to Install and Use LUTs in DaVinci Resolve free (Color Grading Tutorial),https://www.youtube.com/watch?v=fP6xbXstxaE,Color Grading & Wheels (Color Grading & Wheels),29977,2023-08-10,02:22,142,-52.42,-66.14,-19.23,,
Creative Video Tips,Resolve 17 SPEED EDITOR and CUT PAGE Tips + Tricks - DaVinci Tutorial,https://www.youtube.com/watch?v=-Wl3YCrDsac,Cut & Edit Page Workflows (Cut & Edit Page Workflows),29749,2021-08-10,13:21,801,-77.86,99.86,50.94,,
Cullen Kelly,Resolve Film LUTs Fixed,https://www.youtube.com/watch?v=O6InkdLC1-g,Beginner Guides (Beginner Guides),28748,2026-06-10,13:57,837,65.75,-21.42,8.88,,
Vaultcar,Do This To MASTER FLOW In Your Speed ramp Edits,https://www.youtube.com/watch?v=Pfq_kDdIXYM,Beginner Guides (Beginner Guides),28731,2026-01-11,04:54,294,63.11,13.9,9.41,,
Darren Mostyn,5 Hidden Scope Settings You Should Be Using in Resolve,https://www.youtube.com/watch?v=e4sCVGFoHlM,"Color Grading & Wheels (Color Grading & Wheels, Deliver & Export Settings)",28548,2025-12-12,06:59,419,-50.62,-17.98,-35.29,,
Cullen Kelly,Pro Colorist Reviews Resolve's New Film Look Creator | Resolve 19 Beta,https://www.youtube.com/watch?v=7m77CXt39i0,Beginner Guides (Beginner Guides),27599,2024-08-09,19:28,1168,55.84,7.7,-51.5,,
Waqas Qazi,The Seven Levels of Color Grading,https://www.youtube.com/watch?v=cw9a1p6DScY,Color Grading & Wheels (Color Grading & Wheels),26861,2026-08-03,23:10,1390,-19.56,-78.29,-24.31,,
Cullen Kelly,Using Texture Pop in DaVinci Resolve,https://www.youtube.com/watch?v=0xr7Ff8JxMI,Beginner Guides (Beginner Guides),26719,2023-08-10,14:01,841,-3.96,-21.47,25.68,,
Smertimba Graphics,Speed Ramping Tutorial in After Effects | Speed Ramp Transition,https://www.youtube.com/watch?v=XN1_TiHbdVU,Cut & Edit Page Workflows (Cut & Edit Page Workflows),26618,2023-08-10,02:50,170,-109.67,103.76,22.47,,
Curtis Judd,Record Audio Directly into DaVinci Resolve Fairlight! | Curtis Judd,https://www.youtube.com/watch?v=FhSVQzzKvxU,Fairlight Audio Mixing (Fairlight Audio Mixing),26252,2024-08-09,05:12,312,-20.07,13.74,-119.52,,
Chris Roberts Video Production & Training,Editing with the Cut Page in DaVinci Resolve,https://www.youtube.com/watch?v=iqrHMq1EpL0,Cut & Edit Page Workflows (Cut & Edit Page Workflows),26239,2024-08-09,36:22,2182,-64.79,81.15,21.39,,
Cullen Kelly,How to Grade SLog Footage,https://www.youtube.com/watch?v=YT3Mn3mk9Rg,Beginner Guides (Beginner Guides),26203,2023-08-10,14:03,843,40.75,-32.06,-5.8,,
Jake Felzien,The DaVinci Resolve Speed Editor is Actually GREAT.,https://www.youtube.com/watch?v=QqONaThGNE4,Beginner Guides (Beginner Guides),25651,2024-08-09,06:29,389,55.57,22.4,31.81,,
Cullen Kelly,Increase Your Impact in Resolve: Color Separation,https://www.youtube.com/watch?v=xC-tuFDcKuk,Beginner Guides (Beginner Guides),25463,2023-08-10,13:06,786,15.97,-0.07,9.01,,
Cullen Kelly,My A-Z guide to grading in linear,https://www.youtube.com/watch?v=FpcE-mlB6Q4,Color Grading & Wheels (Color Grading & Wheels),25152,2026-07-10,25:21,1521,-17.45,-95.71,-14.14,,
Les Tutos Davinci Resolve,Create the SPEED RAMP TRANSITION! DaVinci Resolve Tutorial,https://www.youtube.com/watch?v=iEHSvKaZgrg,Beginner Guides (Beginner Guides),24819,2024-08-09,04:50,290,78.33,65.41,4.46,,
Cullen Kelly,Why You Shouldn't Use ACES,https://www.youtube.com/watch?v=SD8QRldaj94,Color Transforms & LUTs (Color Transforms & LUTs),24795,2021-08-10,03:59,239,-105.05,-28.58,-19.14,,
MASV,Easy Noise Reduction in DaVinci Resolve | Fairlight Tutorial,https://www.youtube.com/watch?v=J_1JdaomBuc,"Fairlight Audio Mixing (Fairlight Audio Mixing, Audio Restoration)",24789,2024-08-09,07:04,424,9.22,-11.83,-92.29,,
Casey Faris,How to Practice Editing as a Resolve Beginner,https://www.youtube.com/watch?v=Q3kBLQbX3_c,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",24008,2025-11-12,13:45,825,-5.94,53.63,79.66,,
Daniel Batal,How To Cut Video Footage Like a PRO! - DaVinci Resolve,https://www.youtube.com/watch?v=wK1izCuhF5M,Cut & Edit Page Workflows (Cut & Edit Page Workflows),23987,2025-11-12,01:18:40,4720,-34.81,75.14,25.3,,
Cullen Kelly,Pro Colorist Shares Tips for Grading Problem Footage,https://www.youtube.com/watch?v=C1TbByNJKm4,Beginner Guides (Beginner Guides),23975,2023-08-10,21:47,1307,31.77,-36.51,-33.36,,
Cullen Kelly,Better Color Balance pt. 3: Dealing with Problem Footage,https://www.youtube.com/watch?v=_RaYeuuslXA,Beginner Guides (Beginner Guides),23821,2023-08-10,16:40,1000,42.61,-50.48,-33.84,,
Parker Landgren,I Stole This Viral Speed Ramping Technique — Use It in DaVinci Resolve,https://www.youtube.com/watch?v=mlWkK9Ff7sM,Beginner Guides (Beginner Guides),22549,2026-02-10,20:10,1210,110.23,9.03,31.48,,
Joel Van Beek,Speed Ramping Tips & Tricks in Davinci Resolve,https://www.youtube.com/watch?v=CadWkHdMHks,Beginner Guides (Beginner Guides),22347,2026-01-11,19:16,1156,83.31,0.24,4.52,,
Paul Antill,How to Record Voiceovers in DaVinci Resolve 18 (Fairlight Tutorial),https://www.youtube.com/watch?v=1nR5fNrGPH8,Fairlight Audio Mixing (Fairlight Audio Mixing),21728,2023-08-10,06:23,383,-4.2,7.59,-109.72,,
Cullen Kelly,Build Your Resolve Toolkit for Perfect Contrast,https://www.youtube.com/watch?v=-3CyJ9EubF8,Beginner Guides (Beginner Guides),21716,2023-08-10,10:45,645,66.44,-35.03,38.51,,
Cory McCabe ▽ Behind The Film,How to Use ADR in Davinci Resolve Fairlight,https://www.youtube.com/watch?v=gBOVIZwgzeo,Fairlight Audio Mixing (Fairlight Audio Mixing),21366,2023-08-10,02:14,134,-35.86,27.71,-98.11,,
Patrick Stirling,I Made FREE Masks for the DaVinci Resolve Edit Page. You're Welcome.,https://www.youtube.com/watch?v=SL1vDaEmyu4,Cut & Edit Page Workflows (Cut & Edit Page Workflows),20886,2025-10-13,05:29,329,-89.16,71.76,-14.18,,
Cullen Kelly,"Building Looks, Part 1",https://www.youtube.com/watch?v=RnSQq3OCNjY,Color Grading & Wheels (Color Grading & Wheels),20862,2020-08-10,08:36,516,-29.95,-89.59,-47.05,,
Cullen Kelly,How to make ProRes RAW work in DaVinci Resolve (for pro work),https://www.youtube.com/watch?v=NKaMce4QkMs,Deliver & Export Settings (Deliver & Export Settings),20835,2025-08-09,17:55,1075,-55.2,7.68,-48.49,,
Cullen Kelly,How to create studio-grade looks and LUTs in Resolve,https://www.youtube.com/watch?v=Vf7sqod3uqI,Beginner Guides (Beginner Guides),20795,2025-08-09,22:58,1378,41.4,-23.14,10.16,,
Parker Landgren,How to speed ramp in Davinci Resolve.,https://www.youtube.com/watch?v=7w1QkJ8tl6E,Beginner Guides (Beginner Guides),20678,2025-08-09,11:44,704,61.16,31.42,0.02,,
Thom Lyons | Visual+Aid Productions,Color Nodes Made EASY for Beginners In DaVinci Resolve 20,https://www.youtube.com/watch?v=U3vzpYHi4R8,"Color Grading & Wheels (Color Grading & Wheels, Fusion Motion Graphics)",20058,2025-08-09,07:24,444,-77.46,-83.88,-21.31,,
Darren Mostyn,10 Resolve Deliver Page Tips (including INSTAGRAM),https://www.youtube.com/watch?v=827KBLwwZ0g,Deliver & Export Settings (Deliver & Export Settings),19855,2020-08-10,11:09,669,-61.21,21.48,-40.77,,
Casey Faris,Full COLOR Page Tour for DaVinci Resolve Beginners,https://www.youtube.com/watch?v=NefAhOTNJYU,Beginner Guides (Beginner Guides),19834,2026-01-11,51:32,3092,-8.66,66.63,-19.38,,
VideoEditingCentral,Trendy Brand Logo Animation in DaVinci Resolve | Motion Graphics Tutorial,https://www.youtube.com/watch?v=3YkPDZ1Lgzg,Fusion Motion Graphics (Fusion Motion Graphics),18973,2025-08-09,26:30,1590,-53.3,-41.97,85.52,,
Jay Lippman | Riot Anthem Studios,Fairlight Audio in Davinci Resolve 16: 10 Tools You NEED TO KNOW,https://www.youtube.com/watch?v=0bRDGV70KY0,Fairlight Audio Mixing (Fairlight Audio Mixing),18434,2021-08-10,07:00,420,-33.11,32.25,-116.54,,
FusionBrew,3D Displacement Motion Graphics in DaVinci Resolve,https://www.youtube.com/watch?v=xOGwSJNZyoM,Fusion Motion Graphics (Fusion Motion Graphics),18334,2025-08-09,17:45,1065,-70.51,-31.26,60.13,,
The Modern Filmmaker,The FASTEST Ways To Color Grade Your Timeline In Davinci Resolve 17,https://www.youtube.com/watch?v=wcwGlMcopio,Cut & Edit Page Workflows (Cut & Edit Page Workflows),18093,2022-08-10,05:33,333,-104.34,70.68,59.07,,
Team 2 Films,RECORD Audio DIRECTLY into your TIMELINE - DaVinci Resolve 18.5 Fairlight Tutorial How To,https://www.youtube.com/watch?v=EzkjOUnVXZk,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fairlight Audio Mixing)",18013,2024-08-09,05:37,337,-77.09,67.7,-51.76,,
Joel Van Beek,I Finally Fixed Speed Ramping in DaVinci Resolve,https://www.youtube.com/watch?v=Pf_GFJysIUw,Beginner Guides (Beginner Guides),17944,2026-06-10,14:00,840,85.11,-22.37,8.94,,
Cullen Kelly,Build Your Resolve Toolkit for Proper Exposure,https://www.youtube.com/watch?v=BrsyIBw974c,Beginner Guides (Beginner Guides),17809,2023-08-10,09:45,585,68.58,-46.26,30.06,,
