autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Nemanja Sekulic,The Power of Curves | What you can do in Photoshop by only using curves,https://www.youtube.com/watch?v=tJ7PdAx0U28,Color Grading (Color Grading),53936,2017-08-11,19:43,1183,5.07,62.85,-97.55,,
Photoshop Training Channel,Photo Merging Made Easy! New Photoshop Compositing Technique,https://www.youtube.com/watch?v=DaqZUYwtuc4,Image Compositing (Image Compositing),53778,2023-08-10,01:14,74,-88.21,60.42,6.76,,
Smart Graphics,Poster Design Idea for Designers   Photoshop Tutorial,https://www.youtube.com/watch?v=nZZffyVGzTc,"Generative AI & Firefly (Generative AI & Firefly, Text Effects & Typography, Mockups & Branding)",52542,2025-08-09,00:48,48,-71.22,-31.07,-19.44,,
PHLEARN,How to Create Artistic Effects Using AI in Photoshop,https://www.youtube.com/watch?v=MYFOVROLK1A,Generative AI & Firefly (Generative AI & Firefly),52516,2024-08-09,08:01,481,-50.0,-31.18,-50.96,,
NT Photoshop,Photoshop Compositing Tutorial - Waiting,https://www.youtube.com/watch?v=DyuSSZifwJM,Image Compositing (Image Compositing),52459,2017-08-11,19:16,1156,-66.76,97.83,-0.29,,
Envato Tuts+,Photoshop Retouching for Beginners | FREE COURSE,https://www.youtube.com/watch?v=fMYVhdyppe0,Photo Retouching & Beauty (Photo Retouching & Beauty),52013,2022-08-10,51:16,3076,-31.3,-16.36,99.13,,
Nour Art,8-Step GUIDE: Blend Images and Create Composites Like a Pro with Photoshop ✅🔥,https://www.youtube.com/watch?v=KKqnK18UVdE,Image Compositing (Image Compositing),51984,2026-03-12,44:30,2670,-78.04,64.14,60.9,,
Tuts Gallery,Photoshop Text Effects  | 3D Typography | Photoshop tutorial #photoshoptutorial #photoshop,https://www.youtube.com/watch?v=4EDB4JT47jE,Text Effects & Typography (Text Effects & Typography),51699,2024-08-09,04:33,273,-37.21,-90.11,1.05,,
Nemanja Sekulic,How to make an EXPLOSION in Photoshop Easily!,https://www.youtube.com/watch?v=65Liv2_34gw,Beginner Guides (Beginner Guides),51633,2019-08-11,23:41,1421,95.2,65.06,-9.3,,
P A N T E R,How to Generate Mockups in Adobe Firefly and Customize it in Photoshop,https://www.youtube.com/watch?v=yRpRO1dPO04,"Generative AI & Firefly (Generative AI & Firefly, Mockups & Branding)",51522,2024-08-09,04:35,275,-90.37,-12.92,-17.29,,
PHLEARN,Create an Eye-Catching Double Exposure Effect in Photoshop,https://www.youtube.com/watch?v=h8Rjpae_NwE,Image Compositing (Image Compositing),50683,2024-08-09,06:42,402,-75.41,103.64,32.88,,
PHLEARN,Smart Objects in Photoshop: Learn The Basics,https://www.youtube.com/watch?v=yeQR0qAl_-k,Beginner Guides (Beginner Guides),50621,2025-08-09,10:44,644,39.57,8.16,32.9,,
PHLEARN,Trailer: Photoshop Compositing Essential Tools & Techniques,https://www.youtube.com/watch?v=oDy3bXhIcZo,Image Compositing (Image Compositing),50229,2018-08-11,02:30,150,-108.99,89.99,8.72,,
PHLEARN,Taking a Tour of Photoshop - Day 1,https://www.youtube.com/watch?v=lgIFyMd_TzE,Beginner Guides (Beginner Guides),50126,2025-09-13,38:28,2308,92.92,-25.98,13.01,,
Teacher's Tech,How to use Adobe Firefly’s Generative AI Magic,https://www.youtube.com/watch?v=bpansSo_Ihc,"Generative AI & Firefly (Generative AI & Firefly, Text Effects & Typography)",48836,2024-08-09,13:57,837,-73.55,-34.55,-41.89,,
PHLEARN,How to Create and Use Layer Masks in Photoshop,https://www.youtube.com/watch?v=VNSe8BglAHs,Beginner Guides (Beginner Guides),46914,2025-08-09,13:50,830,9.97,23.47,-41.31,,
Adobe Firefly,Get Started in Adobe Firefly and Create with Confidence with Jesús Ramirez | Adobe Firefly,https://www.youtube.com/watch?v=sqwbGJL4Pdk,"Beginner Guides (Beginner Guides, Generative AI & Firefly)",46515,2026-04-11,03:49,229,-112.24,17.36,-33.77,,
Ty.graphic,Make This Grunge Text Effect in 2 Minutes – Photoshop Tutorial,https://www.youtube.com/watch?v=-c5taUqOghw,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",46410,2025-11-12,02:09,129,-73.02,-79.95,24.71,,
Teelens Visual,The best Mixer brush Settings For Skin retouching - Adobe Photoshop,https://www.youtube.com/watch?v=5Fr42bqqfVU,Photo Retouching & Beauty (Photo Retouching & Beauty),46105,2024-08-09,03:13,193,-29.37,8.43,108.73,,
MrKane |Graphic Designer,Photoshop Tutorial for Beginners 2025| Complete Photoshop Course to Master Graphic Design,https://www.youtube.com/watch?v=hxB2ju_fvZI,"Beginner Guides (Beginner Guides, Mockups & Branding)",44327,2025-08-09,01:00:46,3646,-48.43,-11.21,25.18,,
WeJustClickme,Photoshop Tutorial: Text Portrait Effect in Photoshop,https://www.youtube.com/watch?v=Pvz6NVdXYs0,"Photo Retouching & Beauty (Photo Retouching & Beauty, Text Effects & Typography)",43742,2024-08-09,01:47,107,-66.7,4.5,62.76,,
Darren Meredith,Adobe Firefly Tutorial 2026: A Beginner’s Guide to Adobe’s AI Tools,https://www.youtube.com/watch?v=Gni6gzKrXzY,"Beginner Guides (Beginner Guides, Generative AI & Firefly)",43224,2026-01-11,29:33,1773,-106.13,20.58,-19.62,,
Nour Art,Blend Images and Create Composites Like a Pro with Photoshop ✅🔥,https://www.youtube.com/watch?v=g70VON1LaVA,Image Compositing (Image Compositing),42655,2026-02-10,32:36,1956,-84.04,74.42,51.44,,
jamesmaldesign,Retouch Sports Images Like a Pro! - A Photoshop Tutorial,https://www.youtube.com/watch?v=jJmJVnXC4SM,Photo Retouching & Beauty (Photo Retouching & Beauty),42575,2024-08-09,17:11,1031,-26.75,-19.3,62.75,,
Mia Meow,Create Stunning AI Product Photo with Adobe Firefly [ FREE Method ],https://www.youtube.com/watch?v=0RC1pgV-wUM,Generative AI & Firefly (Generative AI & Firefly),42517,2024-08-09,11:43,703,-64.97,13.39,-84.91,,
Nemanja Sekulic,Cyborg Effect in Photoshop,https://www.youtube.com/watch?v=Ma5Mx3ptY-A,Beginner Guides (Beginner Guides),41514,2021-08-10,34:56,2096,68.25,37.68,9.86,,
Brendan Williams,The ULTIMATE Guide To Layers In Photoshop (FREE Masterclass),https://www.youtube.com/watch?v=x2p3Ni_brp4,Beginner Guides (Beginner Guides),40804,2025-08-09,57:56,3476,7.95,19.54,-10.77,,
grapexels,Clean Your Skin - Skin Retouching | Best Photoshop Tutorial,https://www.youtube.com/watch?v=Xua1uXgjht8,Photo Retouching & Beauty (Photo Retouching & Beauty),38583,2024-08-09,02:53,173,-14.64,10.6,99.93,,
Nour Art,10 Tips to LEVEL UP Your Photo Compositing Skills! 🔥,https://www.youtube.com/watch?v=9v_EIH-nzwk,Image Compositing (Image Compositing),38430,2025-11-12,25:09,1509,-72.38,67.1,-21.48,,
Nemanja Sekulic,The Fastest Way To Remove People From Your Photos Automatically,https://www.youtube.com/watch?v=GFm9TmhRHzg,Beginner Guides (Beginner Guides),37135,2018-08-11,06:00,360,75.97,42.07,29.03,,
Photoshop Tutorials by Webflippy,1-Minute Photoshop - Advanced Color Correction in Photoshop!,https://www.youtube.com/watch?v=F0atYJwdi38,Beginner Guides (Beginner Guides),36678,2025-08-09,01:12,72,60.7,4.58,-26.01,,
Blog With Ben,How to Create a Logo with Adobe Firefly & Photoshop Beta Generative Fill (Step-by-Step Tutorial),https://www.youtube.com/watch?v=ud4fH4zdu04,Generative AI & Firefly (Generative AI & Firefly),34736,2023-08-10,35:30,2130,-94.46,18.32,-61.01,,
PHLEARN,The ONE Button for PERFECT Black & White in Photoshop!,https://www.youtube.com/watch?v=biI-6rppsxs,"Beginner Guides (Beginner Guides, Color Grading)",34238,2025-10-13,04:27,267,63.73,50.34,-62.19,,
Photoshop Training Channel,Nano Banana Pro in Firefly Boards is Insane!,https://www.youtube.com/watch?v=agLrfw2VRr0,Generative AI & Firefly (Generative AI & Firefly),33897,2025-12-12,06:25,385,-94.08,-12.15,-79.06,,
Lineworks,How To Create Liquid Distortion Typography Poster in Photoshop | Poster Design | Lineworks,https://www.youtube.com/watch?v=o0uXUUjxqtA,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",33499,2021-08-10,06:00,360,-35.6,-75.34,37.74,,
Nemanja Sekulic,How to be CREATIVE and improve your IMAGINATION!,https://www.youtube.com/watch?v=8-7j8rD4pVQ,Beginner Guides (Beginner Guides),33011,2019-08-11,10:04,604,15.5,70.42,14.0,,
Lineworks,How To Create Scribble Distortion Typography Poster in Adobe Illustrator | Lineworks,https://www.youtube.com/watch?v=BBIImH0LWb8,Text Effects & Typography (Text Effects & Typography),32610,2021-08-10,04:30,270,-14.01,-88.82,29.32,,
Nemanja Sekulic,How to Create a Jet / Smoke Trails in Photoshop,https://www.youtube.com/watch?v=7Jd7QghY4TQ,Beginner Guides (Beginner Guides),31500,2018-08-11,15:51,951,86.0,27.24,-0.61,,
WeJustClickme,Poster Design in Photoshop for Beginners,https://www.youtube.com/watch?v=nPBsQYyCuJY,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",31116,2025-08-09,06:18,378,-41.06,-55.24,13.53,,
Photoshop Training Channel,"Photoshop's ""Blend If"" Explained | Pixel-Perfect Transparency in Seconds",https://www.youtube.com/watch?v=Wkti_IX3Qzk,Image Compositing (Image Compositing),29836,2026-04-11,10:17,617,-83.75,61.45,25.31,,
Vera Change,10 tips to MASTER the NATURAL RETOUCH // High end beauty photography with Vera Change,https://www.youtube.com/watch?v=t0fpz535DDU,Photo Retouching & Beauty (Photo Retouching & Beauty),29307,2021-08-10,04:05,245,-19.61,-40.93,73.01,,
WeJustClickme,Text Portrait Effect Photoshop Tutorial,https://www.youtube.com/watch?v=fVvPHCzCPLI,"Photo Retouching & Beauty (Photo Retouching & Beauty, Text Effects & Typography)",29306,2024-08-09,02:06,126,-73.86,-4.76,70.75,,
Erjon Sopaj,How To Retouch Photos Like A PRO using Adobe Photoshop - Beauty Retouch Tutorial,https://www.youtube.com/watch?v=T2lUCp0MVUs,Beginner Guides (Beginner Guides),29268,2023-08-10,18:31,1111,61.77,-53.38,24.45,,
PiXimperfect,PiXimperfect Casual Chat + Q&A - Let's Talk!,https://www.youtube.com/watch?v=c7jPVa9wuoI,Beginner Guides (Beginner Guides),29159,2018-08-11,19:22,1162,89.17,-18.59,36.87,,
Nemanja Sekulic,How to make your photos POP! Photoshop Tutorial,https://www.youtube.com/watch?v=bL5nVjL225c,Beginner Guides (Beginner Guides),29026,2020-08-10,20:45,1245,81.13,63.58,8.41,,
PHLEARN,The Update We’ve Been Waiting For! New Adjustment Layers Explained,https://www.youtube.com/watch?v=H7HqYscQdpQ,Color Grading (Color Grading),28480,2026-03-12,16:31,991,59.12,33.63,-96.51,,
PHLEARN,Why Point Color is My All-Time Favorite Coloring Tool in Photoshop | 8 Min Tutorial,https://www.youtube.com/watch?v=z3cJg2pxido,Color Grading (Color Grading),28289,2026-04-11,08:56,536,-14.0,20.72,-106.59,,
Jason Gandy,How to Use Adobe Firefly | The Ultimate AI Platform (Complete Guide),https://www.youtube.com/watch?v=YjXRzBHziyA,Generative AI & Firefly (Generative AI & Firefly),28103,2025-08-09,47:17,2837,-44.15,-3.78,-40.18,,
PHLEARN,How to Use Adjustment Layers in Photoshop - Day 5,https://www.youtube.com/watch?v=YwSWiB5ajOE,Color Grading (Color Grading),27176,2025-09-13,28:45,1725,33.05,36.63,-82.81,,
Photoshop Together,Color Balance Photoshop Explained: 5 Hidden Rules Every Editor Must Know,https://www.youtube.com/watch?v=wAJDuMZtmBg,Color Grading (Color Grading),26650,2025-12-12,04:55,295,26.52,8.63,-112.18,,
Paul Trani,Top Features in Firefly Boards in 2 minutes,https://www.youtube.com/watch?v=hEYzBH_DNx4,Generative AI & Firefly (Generative AI & Firefly),26578,2025-08-09,02:07,127,-75.82,-18.11,-75.36,,
Photoshop Training Channel,PTC Editing YOUR Photos!!! Episode #1 - Photoshop Compositing,https://www.youtube.com/watch?v=RoXo5269RFQ,Image Compositing (Image Compositing),26469,2020-08-10,26:03,1563,-87.06,90.23,-7.85,,
PHLEARN,How to Isolate Subjects and Clean Up Edges in Photoshop,https://www.youtube.com/watch?v=_BMgsnO-6t4,Beginner Guides (Beginner Guides),26413,2026-06-10,15:54,954,38.91,38.36,50.08,,
Smart Graphics,Text Effect with Photoshop and adobe firefly,https://www.youtube.com/watch?v=ZButykv4Jis,"Generative AI & Firefly (Generative AI & Firefly, Text Effects & Typography, Mockups & Branding)",26380,2024-08-09,01:39,99,-86.23,-28.74,-26.94,,
Nemanja Sekulic,Dramatic Retouching | Photoshop tutorial,https://www.youtube.com/watch?v=9wfg--0b36M,Photo Retouching & Beauty (Photo Retouching & Beauty),26059,2024-08-09,13:26,806,-37.19,-8.19,88.83,,
Design from Nick,Turn Photos into Art with Adobe Firefly Ai,https://www.youtube.com/watch?v=mmiXUEUH_SQ,Generative AI & Firefly (Generative AI & Firefly),25993,2025-08-09,03:10,190,-56.65,10.57,-32.18,,
Envato Tuts+,Photoshop for Photographers | A Free Photoshop for Beginners Course,https://www.youtube.com/watch?v=4IsTbuHTRCc,Beginner Guides (Beginner Guides),25729,2023-08-10,42:00,2520,20.49,4.32,-23.19,,
PHLEARN,The Ultimate Guide to Generative Credits in Photoshop & Lightroom,https://www.youtube.com/watch?v=O1PgSiEdQAg,Generative AI & Firefly (Generative AI & Firefly),25517,2026-01-11,21:06,1266,-46.45,-17.49,-28.73,,
Skillshare,Photoshop 2025 Crash Course: All The Basics in 30 Minutes!,https://www.youtube.com/watch?v=i8pQxKVBAzU,Beginner Guides (Beginner Guides),25495,2025-08-09,29:14,1754,27.62,-17.4,38.41,,
Ziovo,The COMPLETE Adobe Photoshop Tutorial For BEGINNERS! (2020),https://www.youtube.com/watch?v=um0UjpVudxE,Beginner Guides (Beginner Guides),25383,2021-08-10,19:52,1192,15.86,-16.13,13.94,,
PHLEARN,"Opening, Editing & Saving in Photoshop - Day 2",https://www.youtube.com/watch?v=yYm2SN0IOaU,Beginner Guides (Beginner Guides),25164,2025-09-13,18:00,1080,91.04,-8.44,10.45,,
Michael Wilson,Affinity Photo How to (A Composite Tutorial),https://www.youtube.com/watch?v=19jfrhSykhE,Beginner Guides (Beginner Guides),24551,2020-08-10,11:37,697,36.34,55.05,29.96,,
Brendan Williams,Learn Photoshop In 40 Minutes | Photoshop Tutorial For Complete Beginners ✅,https://www.youtube.com/watch?v=s-aqmNkjk_Q,Beginner Guides (Beginner Guides),24425,2025-08-09,41:09,2469,44.23,-17.19,14.43,,
Anthony Lam,Statue Of Liberty In Desert | Photoshop Composition Tutorial 2021,https://www.youtube.com/watch?v=EoBDzdS_KzU,Image Compositing (Image Compositing),24211,2021-08-10,06:22,382,-61.79,93.35,-20.98,,
Kayleigh June,How to Naturally Retouch Beauty Images in 15 Mins or Less 🖊 [Skin Retouch C1 & Photoshop Tutorial],https://www.youtube.com/watch?v=AKuRSJTOgtQ,Photo Retouching & Beauty (Photo Retouching & Beauty),23689,2021-08-10,17:45,1065,-13.57,-11.24,58.07,,
Kaya Rezende,Adobe Photoshop FIREFLY AI (How To Use Guide),https://www.youtube.com/watch?v=5_CmKvG8zhI,Generative AI & Firefly (Generative AI & Firefly),23631,2023-08-10,04:43,283,-54.31,-2.42,-51.0,,
Nemanja Sekulic,I made a POSTER  for my favorite MOVIE! Can you guess what is it?,https://www.youtube.com/watch?v=2zIPdCNIXuw,Text Effects & Typography (Text Effects & Typography),22327,2020-08-10,10:50,650,-17.29,-106.5,18.01,,
DesignSpire,How to Create an Image Inside Text Effect in Photoshop - Very Easy Tutorial,https://www.youtube.com/watch?v=69KUeLbN1wA,Text Effects & Typography (Text Effects & Typography),21938,2025-09-13,04:00,240,-37.1,-120.0,14.82,,
grapexels,Nike Poster Design in Photoshop | Outline Text Effect,https://www.youtube.com/watch?v=HnRe8z0kr50,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",21782,2025-08-09,08:28,508,-52.46,-75.25,26.84,,
Learn Creative,Typographic Design in Adobe Photoshop | Modern Typography design | Adobe Photoshop,https://www.youtube.com/watch?v=OVJLf542LOA,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",21598,2025-11-12,08:02,482,-28.91,-41.31,11.38,,
New Layer,Target a Specific Color with a Hue and Saturation Adjustment Layer in Photoshop,https://www.youtube.com/watch?v=cCyRtY6fSv0,Selections & Masking (Selections & Masking),20125,2020-08-10,01:35,95,7.33,-57.92,-38.09,,
PHLEARN,Photoshop Clipping Masks: The EASIEST Way to Fit Images Inside Text,https://www.youtube.com/watch?v=BbjH-g__hRU,Text Effects & Typography (Text Effects & Typography),19944,2025-12-12,12:04,724,-38.97,-115.49,-2.2,,
Jason Gandy,AI Video Editing on Adobe Firefly (Complete Workflow),https://www.youtube.com/watch?v=h0UliGLufio,Generative AI & Firefly (Generative AI & Firefly),19491,2026-01-11,14:03,843,-99.09,-10.85,-45.74,,
Nemanja Sekulic,NEBULA in Photoshop EASYLY from scratch + Sky Replacement Tool!,https://www.youtube.com/watch?v=rln7CzggNZU,Beginner Guides (Beginner Guides),19255,2021-08-10,15:44,944,14.2,43.15,-7.2,,
Adam Brazier,Fashion Retouch - Full Edit,https://www.youtube.com/watch?v=IuxX38GzVg8,Photo Retouching & Beauty (Photo Retouching & Beauty),18642,2021-08-10,27:52,1672,-31.26,-3.56,71.4,,
Learn Creative,How to create Typography poster design in Photoshop | Typographic poster design I  Typography,https://www.youtube.com/watch?v=ENTgNr-4lu0,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",18558,2025-08-09,06:40,400,-20.1,-61.33,33.52,,
PHLEARN,How to Use Photoshop's New Precision Flow AI WITHOUT Losing Quality,https://www.youtube.com/watch?v=nMo3GlAWmu8,Generative AI & Firefly (Generative AI & Firefly),18269,2026-07-10,12:10,730,-31.4,-20.95,-67.15,,
PHLEARN,NEW: How to Use Reference Image in Photoshop 2026,https://www.youtube.com/watch?v=7zE6s7_nmIs,Generative AI & Firefly (Generative AI & Firefly),18188,2026-03-12,15:00,900,-49.71,-20.11,-71.54,,
Phil Pallen,Generative Photoshop Fill by Adobe Firefly (Quick & Easy Tutorial),https://www.youtube.com/watch?v=AgAsj4nlX1A,Generative AI & Firefly (Generative AI & Firefly),17853,2023-08-10,06:32,392,-78.67,2.68,-69.21,,
Erjon Sopaj,High End Professional Retouch - Beauty Retouch ( Photoshop ),https://www.youtube.com/watch?v=rhFnbL2hBJ4,Photo Retouching & Beauty (Photo Retouching & Beauty),17622,2024-08-09,26:40,1600,-8.62,-29.52,64.78,,
Kayleigh June,High-End Skin Retouching Tutorial in Photoshop | The BEST Way to Dodge and Burn in 2024,https://www.youtube.com/watch?v=pT9mV-DGThE,Photo Retouching & Beauty (Photo Retouching & Beauty),17249,2024-08-09,49:54,2994,14.91,-19.1,83.33,,
Nemanja Sekulic,Ghosts in Palais des Papes - Photo manipulation,https://www.youtube.com/watch?v=f7OUpIfXXqA,Image Compositing (Image Compositing),17223,2021-08-10,16:39,999,-50.37,69.8,16.88,,
Create WP Site,Adobe Firefly Tutorial for Beginners — How to Create Stunning AI Images Fast,https://www.youtube.com/watch?v=dpNs91_jTl0,"Beginner Guides (Beginner Guides, Generative AI & Firefly)",17054,2025-08-09,09:03,543,-98.64,31.1,-37.68,,
chris cavanaugh,FASHION PHOTOGRAPHY  PHOTOSHOP RETOUCHING TUTORIAL,https://www.youtube.com/watch?v=SRhL_vuw_TQ,Photo Retouching & Beauty (Photo Retouching & Beauty),16712,2022-08-10,17:14,1034,-26.27,-14.03,79.18,,
Adobe Creative Cloud,Learn Photoshop Compositing | PiXimperfect Plugin from Unmesh Dinda | Adobe Creative Cloud,https://www.youtube.com/watch?v=k0JzU9hDP8w,Image Compositing (Image Compositing),16312,2023-08-10,02:37,157,-102.08,66.34,-12.43,,
Serge Ramelli Photography,Photoshop Manipulation Tutorial For beginner | Make your First Manipulation Photo - Add the Moon,https://www.youtube.com/watch?v=3HDamuXj0To,"Beginner Guides (Beginner Guides, Image Compositing)",16183,2019-08-11,09:48,588,-21.63,71.0,51.63,,
PHLEARN,How to Use the Harmonize & Upscale Tools in Photoshop | 10 Days of AI FREE Series - Day 6,https://www.youtube.com/watch?v=Sv4RT_w26Ac,"Image Compositing (Image Compositing, Generative AI & Firefly)",16110,2025-12-12,13:05,785,-120.0,63.07,19.74,,
PHLEARN,How to Use Firefly 5 in Photoshop,https://www.youtube.com/watch?v=XSdXFbpFRK0,Generative AI & Firefly (Generative AI & Firefly),16106,2026-07-10,17:44,1064,-53.63,-7.56,-63.52,,
Ty.graphic,【2025】Photoshop Poster Design Tutorial (Beginner Friendly & Aesthetic),https://www.youtube.com/watch?v=UW2mF2OGzEU,"Beginner Guides (Beginner Guides, Text Effects & Typography, Mockups & Branding)",15805,2025-08-09,05:24,324,-44.19,-24.68,26.12,,
Nemanja Sekulic,Turn ordinary photos into PIECE of ART in Photoshop,https://www.youtube.com/watch?v=7MsbgyHJKNo,Beginner Guides (Beginner Guides),15006,2022-08-10,17:31,1051,92.35,54.38,22.03,,
PHLEARN,Photoshop Basics: Adjustments vs Adjustment Layers,https://www.youtube.com/watch?v=dJ3c1SOL2dM,"Beginner Guides (Beginner Guides, Color Grading)",14828,2025-08-09,14:47,887,51.79,44.88,-69.88,,
Photo Feaver,MASTER And Understand All 19 Adjustment Layers in Photoshop CC 2022,https://www.youtube.com/watch?v=lS8tlPrysiw,Color Grading (Color Grading),13732,2022-08-10,43:25,2605,49.31,21.53,-83.57,,
PHLEARN,The Power of Object Masking in Photoshop 2026,https://www.youtube.com/watch?v=EOsEPnYuQdc,Selections & Masking (Selections & Masking),13138,2026-07-26,09:56,596,18.39,-67.19,-31.13,,
PHLEARN,NEW! Nano Banana PRO in Photoshop Explained.,https://www.youtube.com/watch?v=bWpV-WqtZdg,Beginner Guides (Beginner Guides),13129,2026-01-11,02:38,158,75.61,99.59,5.03,,
PHLEARN,How to Color Grade in Photoshop using Camera Raw | 10 Min Tutorial,https://www.youtube.com/watch?v=VRiszHrA2T4,Color Grading (Color Grading),13020,2026-05-11,09:06,546,-1.62,39.69,-71.61,,
Photoshop Training Channel,🔴 LIVE Replay - Photoshop Compositing Tips & Tricks - Spider-Man Spider-Verse Photo Manipulation,https://www.youtube.com/watch?v=hDdlSYqWW_Q,Image Compositing (Image Compositing),12974,2018-08-11,01:04:14,3854,-44.38,65.51,-26.01,,
Smart Graphics,Blend Image Tricks in Photoshop   Tutorial for beginners,https://www.youtube.com/watch?v=dGTzWAZWNcg,"Image Compositing (Image Compositing, Generative AI & Firefly)",12689,2025-08-09,00:56,56,-107.32,48.26,23.98,,
Mir Rom,Photo Composite and Manipulation Photoshop Tutorial,https://www.youtube.com/watch?v=aZL6ZQDauD4,Image Compositing (Image Compositing),12576,2018-08-11,16:37,997,-57.14,78.33,27.7,,
PHLEARN,How to Use AI Depth Masking in Photoshop,https://www.youtube.com/watch?v=_pA_VwuWOXc,"Generative AI & Firefly (Generative AI & Firefly, Color Grading, Selections & Masking)",12431,2026-06-10,09:18,558,-16.62,-29.08,-48.48,,
Technology for Teachers and Students,The Beginner's Guide to Adobe Firefly AI,https://www.youtube.com/watch?v=S6-TZYS5YXY,"Beginner Guides (Beginner Guides, Generative AI & Firefly, Text Effects & Typography)",12337,2025-12-12,13:04,784,-88.11,28.24,-17.65,,
Larder Interio,Interior Design by Photoshop AI | Adobe Firefly,https://www.youtube.com/watch?v=iSgakPlfH5Y,"Generative AI & Firefly (Generative AI & Firefly, Mockups & Branding)",12036,2023-08-10,00:58,58,-80.16,-7.35,-24.36,,
Nemanja Sekulic,Make your subject stand out with this blur technique in Photoshop!,https://www.youtube.com/watch?v=CB7c3gQn9eU,Beginner Guides (Beginner Guides),11755,2022-08-10,27:15,1635,50.61,31.52,-28.26,,
Photoshop Tutorials Pejiz,Photo Manipulation Tutorial For Beginners! Adobe Photoshop Tutorial,https://www.youtube.com/watch?v=NXw_TIscVn0,"Beginner Guides (Beginner Guides, Image Compositing)",11634,2025-08-09,07:42,462,-30.46,79.24,57.36,,
Nemanja Sekulic,EASY way to create Photo Manipulation in Photoshop,https://www.youtube.com/watch?v=JRr8xTjXyLE,Image Compositing (Image Compositing),11631,2022-08-10,21:22,1282,-59.44,59.25,27.91,,
PHLEARN,The Easiest Way to Add Gradients to Any Object in Photoshop | 6 Min Tutorial,https://www.youtube.com/watch?v=02upReqRafU,Photo Retouching & Beauty (Photo Retouching & Beauty),11411,2026-04-11,06:32,392,-49.07,-24.91,69.14,,
Nemanja Sekulic,The Difference Between Opacity and Flow in Photoshop,https://www.youtube.com/watch?v=ygThHGiuf5E,Beginner Guides (Beginner Guides),11316,2018-08-11,11:20,680,22.94,-39.59,-0.87,,
Motion Dex,03 TYPOGRAPHY Design Idea in Photoshop | Easy Tutorial,https://www.youtube.com/watch?v=keAeMMOeess,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",11204,2025-08-09,19:34,1174,-47.18,-63.95,-0.89,,
Nemanja Sekulic,secret canyon on Mars revealed,https://www.youtube.com/watch?v=1CBJrepn7X0,Beginner Guides (Beginner Guides),11101,2021-08-10,14:10,850,38.48,40.79,-8.28,,
PHLEARN,Fix Flat Colors with this NEW Photoshop 2026 Tool | 6 Min Tutorial,https://www.youtube.com/watch?v=-KD8X-_5Cb4,Beginner Guides (Beginner Guides),10992,2026-05-11,06:37,397,8.07,43.83,-20.29,,
Nemanja Sekulic,Atmosphere effect in Photoshop,https://www.youtube.com/watch?v=TRRmSLM1dcc,Beginner Guides (Beginner Guides),10801,2025-08-09,22:08,1328,57.67,26.63,10.93,,
Nemanja Sekulic,How to Create NO SMOKING Campaign in Photoshop EASILY,https://www.youtube.com/watch?v=bNu-ZZx2Eik,Beginner Guides (Beginner Guides),10670,2022-08-10,30:35,1835,98.88,54.32,-10.33,,
Kayleigh June,How to Enhance & Add Skin Texture in Photoshop | Beauty Retouching Tutorial,https://www.youtube.com/watch?v=9vZ-KuzqrPw,Photo Retouching & Beauty (Photo Retouching & Beauty),10626,2025-08-09,24:26,1466,-17.52,-6.54,109.23,,
Julieanne Kost,Compositing in Photoshop — New and Traditional Techniques,https://www.youtube.com/watch?v=bMXJwZuzP14,Image Compositing (Image Compositing),10565,2026-01-11,24:06,1446,-98.72,77.25,5.06,,
Red Wolf Digital Media,Adobe Photoshop: Photo Manipulation Project (Compositing),https://www.youtube.com/watch?v=XzCu7hP7dQE,Image Compositing (Image Compositing),10468,2022-08-10,27:12,1632,-67.98,72.24,17.43,,
AI Trail,Adobes New AI 'FIREFLY Photoshop' Has Everyone Stunned! (Now Released!) (How To Use Firefly),https://www.youtube.com/watch?v=60edUXIjOlY,Generative AI & Firefly (Generative AI & Firefly),10382,2023-08-10,07:10,430,-39.8,-40.24,-74.53,,
Nemanja Sekulic,Star/Comet Trail Effect in Photoshop,https://www.youtube.com/watch?v=MouDAU6ZR9s,Beginner Guides (Beginner Guides),10000,2018-08-11,18:04,1084,57.67,26.63,10.93,,
Nemanja Sekulic,Do THIS to Improve Backgrounds in Photoshop,https://www.youtube.com/watch?v=ot0fGEr3qa8,Beginner Guides (Beginner Guides),9646,2023-08-10,23:18,1398,24.31,59.77,11.95,,
Nemanja Sekulic,20 Keyboard shortcuts that will speed up your Photoshop workflow,https://www.youtube.com/watch?v=_jC9M8PnJ2o,Beginner Guides (Beginner Guides),9532,2018-08-11,17:16,1036,11.8,79.62,-27.92,,
PHLEARN,How to Add Textures to Any Photo in Photoshop | 10 Min Tutorial,https://www.youtube.com/watch?v=qgNUSNxmAQk,Beginner Guides (Beginner Guides),9359,2026-04-11,09:55,595,6.67,44.97,18.98,,
