autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Alexica Adams,How to set a score for Steel Orchestra using Sibelius - Lesson 1,https://www.youtube.com/watch?v=dtI2jJaSMqs,Score Formatting (Score Formatting),440,2021-08-10,07:00,420,-23.46,120.0,-2.33,,
Gustav Johnson,Sibelius Re input Pitch Tool,https://www.youtube.com/watch?v=GlxRPkL6RXc,Note Input Methods (Note Input Methods),433,2020-08-10,04:57,297,6.79,38.19,-85.95,,
Matthew Ehler,How to Install Ehler's Sibelius Keyboard Shortcuts,https://www.youtube.com/watch?v=QM19IbYcF28,Keyboard Shortcuts (Keyboard Shortcuts),422,2018-08-11,01:27,87,-72.86,-42.07,-88.72,,
5mirablue,How to Train Your Dragon - The Dragon Book - Sibelius with NotePerformer,https://www.youtube.com/watch?v=iaZupg1uEXY,Playback & NotePerformer (Playback & NotePerformer),391,2022-08-10,02:26,146,118.69,-80.41,10.72,,
LoNoteMusic,Sibelius 7.5 Tutorial Series No 3 - Note Input Using The Mouse,https://www.youtube.com/watch?v=ewqjsILOgsk,Note Input Methods (Note Input Methods),374,2018-08-11,09:36,576,5.21,10.04,-56.48,,
David Dowling,2 Starting a Score and Note Input general info - (Sibelius 8.1+ Part 2 of 13),https://www.youtube.com/watch?v=zdMR_j2nQJg,"Beginner Guides (Beginner Guides, Note Input Methods, Score Formatting)",340,2016-08-11,05:58,358,-28.43,27.46,-45.73,,
Kevin Charoensri,[Tutorial]: Sibelius Basics (Part 1),https://www.youtube.com/watch?v=BqPTsZdSgP4,"Beginner Guides (Beginner Guides, Keyboard Shortcuts)",315,2019-08-11,08:21,501,-52.96,-48.43,-72.78,,
David,Orchestral Notation - Sibelius (Trailer),https://www.youtube.com/watch?v=Gft_H8lxzng,Beginner Guides (Beginner Guides),272,2021-08-10,02:00,120,-32.53,-49.7,-32.06,,
Richie Vitale's Channel,Creating a Lead Sheet in Sibelius - Part 2 by Richie Vitale,https://www.youtube.com/watch?v=3AlHPLbzp6I,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),269,2019-08-11,06:50,410,57.14,2.32,80.91,,
Bill Fulton Music,Expand Big Band Sketches to Full Score (Avid Sibelius Arrange Styles),https://www.youtube.com/watch?v=mj8gpwbGA4Y,Score Formatting (Score Formatting),243,2025-08-09,02:35,155,-23.37,108.33,-31.04,,
5mirablue,How to Train Your Dragon - Not So Fireproof - Sibelius with NotePerformer,https://www.youtube.com/watch?v=CECVd3AgMBU,Playback & NotePerformer (Playback & NotePerformer),242,2022-08-10,01:17,77,105.1,-63.98,4.16,,
David Perrin,Sibelius 7: #1 User Interface and Basic Notation,https://www.youtube.com/watch?v=RtUq5UewQA0,Beginner Guides (Beginner Guides),236,2015-08-12,06:54,414,-106.59,-64.03,-8.67,,
Bill Fulton Music,Sibelius 7.5 sketching tutorial 20170116,https://www.youtube.com/watch?v=xbSSG_L1xDY,Beginner Guides (Beginner Guides),236,2017-08-11,03:09,189,-57.91,-28.73,37.48,,
Richie Vitale's Channel,Creating a Lead Sheet in Sibelius - Part 4 by Richie Vitale,https://www.youtube.com/watch?v=nCbrTABWtp0,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),226,2020-08-10,12:56,776,57.14,2.32,80.91,,
Eric Galluzzo,"Playback, MusicXML, Part and Score Prep in Sibelius (Notation Software Showdown: Sibelius Part 3)",https://www.youtube.com/watch?v=wP94mS03pMk,"Score Formatting (Score Formatting, Playback & NotePerformer)",210,2025-11-12,01:26:27,5187,-10.48,74.29,-42.82,,
SolemnVagare,"Composing With Sibelius Ultimate - Greg Capozzi, composer",https://www.youtube.com/watch?v=IyVAm-pD9iE,Lyrics & Text Annotations (Lyrics & Text Annotations),209,2025-08-09,32:55,1975,24.41,5.26,-10.27,,
George Hess,Tutorial 11 Sibelius. The Complete Score,https://www.youtube.com/watch?v=UmKxLi-OEZQ,"Note Input Methods (Note Input Methods, Score Formatting)",207,2013-08-12,21:09,1269,-24.41,33.29,-68.48,,
Lexana Music,Using the NUMERIC KEYPAD and QWERTY KEYBOARD to input notes into SIBELIUS,https://www.youtube.com/watch?v=INFt6746LVA,"Beginner Guides (Beginner Guides, Note Input Methods)",197,2026-02-10,03:06,186,-36.58,-2.71,-50.55,,
Atom Troy,Lead Sheet help by Dr  Stuhlman  Sibelius 6,https://www.youtube.com/watch?v=VcmKP_4GrKU,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),195,2018-08-11,16:29,989,49.67,-4.08,55.64,,
Sibelius Solutions / Noteperformer,Starting a new Score - Sibelius | Ultimate,https://www.youtube.com/watch?v=u9-2WHB0SC8,"Beginner Guides (Beginner Guides, Score Formatting, Arranging & Orchestration)",192,2020-08-10,02:15,135,-52.79,55.78,32.66,,
Richard Burdick,Richard Burdick on NotePerformer VS Sibelius sound library in Sibelius music notation program,https://www.youtube.com/watch?v=jAdygpuXysU,"Playback & NotePerformer (Playback & NotePerformer, Lyrics & Text Annotations)",179,2022-08-10,05:05,305,61.41,-1.93,-17.52,,
Lexana Music,SIBELIUS: Must know basic shortcuts in Sibelius software,https://www.youtube.com/watch?v=ZQ9u3GIIhjs,Keyboard Shortcuts (Keyboard Shortcuts),173,2023-08-10,03:27,207,-69.71,-35.08,-55.68,,
File Extension Geeks,How to Open SIB Files (Avid Sibelius),https://www.youtube.com/watch?v=_07hX1uGjus,Beginner Guides (Beginner Guides),170,2026-03-12,03:00,180,-79.88,-63.49,69.12,,
Gabe Deliperi,How to create cues in Avid Sibelius Pt.2,https://www.youtube.com/watch?v=RlZ7AfOaRxI,Beginner Guides (Beginner Guides),166,2025-08-09,01:56,116,-87.43,-97.2,73.35,,
Master of all Cephalopods: Comrade Zulaski Kaitzo,Sibelius And Note-Performer Playback Test [Small Orchestral Sketch],https://www.youtube.com/watch?v=JGCenSZlyVE,Playback & NotePerformer (Playback & NotePerformer),152,2021-08-10,03:29,209,69.86,-84.87,34.78,,
Educator.com,Sibelius - Shortcuts,https://www.youtube.com/watch?v=koiBwUOAzOc,Keyboard Shortcuts (Keyboard Shortcuts),142,2013-08-12,03:48,228,-87.13,-29.92,-74.19,,
Pascal Hahn Music,Cantai + Avid Sibelius: Einrichtung & Demo in 7 Minuten | Das komplette Tutorial,https://www.youtube.com/watch?v=PEDJQxsS6LI,Beginner Guides (Beginner Guides),100,2026-07-19,07:16,436,-75.06,-45.04,51.94,,
MusicTechforTeachers,Note Entry in Sibelius,https://www.youtube.com/watch?v=kfI8UdnG2hY,Note Input Methods (Note Input Methods),90,2020-08-10,11:18,678,-5.64,1.73,-92.67,,
David,Orchestral Notation - Sibelius (Trailer 2),https://www.youtube.com/watch?v=F-HvHZI04Pk,Beginner Guides (Beginner Guides),89,2022-08-10,02:38,158,-40.27,-56.93,-20.84,,
Greg Burgett,Step 3 - Input Notes into Sibelius,https://www.youtube.com/watch?v=_XkphbgV-SY,Beginner Guides (Beginner Guides),85,2017-08-11,04:42,282,-59.03,-3.3,-3.37,,
Gabe Deliperi,How to add notes for collaborators in Avid Sibelius,https://www.youtube.com/watch?v=0zc1KTmz434,Beginner Guides (Beginner Guides),54,2025-08-09,00:53,53,-80.34,-34.56,24.47,,
ScoringWorld,Per-Note Velocity Editing in Sibelius,https://www.youtube.com/watch?v=qP8TAkv-ZVs,Beginner Guides (Beginner Guides),39,2026-07-10,00:43,43,-93.21,-10.52,-6.61,,
Tim Frears,Input melody in Sibelius,https://www.youtube.com/watch?v=yWBvYZs72i4,Beginner Guides (Beginner Guides),31,2018-08-11,02:18,138,-56.52,-44.36,10.26,,
