autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
Eric Ameres (eraserMice),"M4L: creating delay with feedback howto tutorial, Max for Ableton Live",https://www.youtube.com/watch?v=ZxPv1eKkyk8,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",4258,2011-08-13,53.76,45.56,63.77
dude837,Delicious Max 8 Tutorial 5: Throwing Shade,https://www.youtube.com/watch?v=gmZ7pPqWa1A,Beginner Guides (Beginner Guides),4148,2019-08-11,58.64,-30.5,7.19
dude837,Delicious Max 7 Tutorial 64: Honesty,https://www.youtube.com/watch?v=hVVGYn59ZXg,Beginner Guides (Beginner Guides),4133,2016-08-11,43.44,-17.62,7.61
dude837,Delicious Max 7 Tutorial 57: Megacube,https://www.youtube.com/watch?v=GCuvksyQoDg,Beginner Guides (Beginner Guides),4131,2016-08-11,43.44,-17.62,7.61
Charis Cat // Child of an Android,Using Arduino to Control Max 8: Receive Data from 16+ Analog Sensors in Max,https://www.youtube.com/watch?v=rHp4hw6TyIk,MIDI & Serial Hardware (MIDI & Serial Hardware),4052,2021-08-10,-7.33,-99.06,39.52
Dan Reid,OneMinuteMax 3 - Oscillator Feedback w/ Gen~,https://www.youtube.com/watch?v=YCmnD0lzZdU,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",4038,2019-08-11,-0.86,7.46,-111.37
Amazing Max Stuff,Max/MSP Audio Spatialisation Tutorial: Representing Audio Sources with 3D Objects in Jitter,https://www.youtube.com/watch?v=1038Czeg36o,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",4036,2024-08-09,-5.23,75.87,6.66
Joshua Casper,Max 4 Live Tutorial: Saving Custom Sub-Patches as Objects,https://www.youtube.com/watch?v=bzGXzwuT4FY,Max for Live Integration (Max for Live Integration),4033,2013-08-12,1.71,-18.51,120.0
dearjohnreed,Max 7 Tutorial # 28: Multi Modal Music Machine (1),https://www.youtube.com/watch?v=acEi9lHwjjY,Beginner Guides (Beginner Guides),4011,2015-08-12,30.04,-23.26,-15.18
Amazing Max Stuff,Let's Take a Look at Max 8.5 New Jitter Features,https://www.youtube.com/watch?v=AO5Sukg1-8w,Jitter & 3D Visuals (Jitter & 3D Visuals),4002,2023-08-10,37.33,77.24,39.62
Ned Rush,Max Tutorial - Glitching 3D Animations in Jitter = Ned Rush,https://www.youtube.com/watch?v=hr9JLUyxkvc,Jitter & 3D Visuals (Jitter & 3D Visuals),3980,2023-08-10,-7.74,81.45,40.7
dearjohnreed,Max 8 Tutorial #43: 3D Fun (Part 3),https://www.youtube.com/watch?v=2tAuejiON5A,Jitter & 3D Visuals (Jitter & 3D Visuals),3973,2019-08-11,17.11,71.75,48.46
lysdexic audio,"EZ Gen~ MaxMSP Tutorial 003 :: Clock Divs, Mults & Steppin w/ Rate",https://www.youtube.com/watch?v=nDOAbw5TL18,"Beginner Guides (Beginner Guides, Generative Music & Algorithms, Gen~ Low-Level Coding)",3876,2021-08-10,7.38,1.73,-44.56
dearjohnreed,Max 7 Tutorial # 36: More than one way to fill a Matrix,https://www.youtube.com/watch?v=JLQC9lc7C3s,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals)",3780,2015-08-12,97.36,-31.05,-23.1
Eric Ameres (eraserMice),M4L Tutorial #10 Adding FM and cycle~ to synth for Bass filth/clang : Max for Ableton Live,https://www.youtube.com/watch?v=M34aD8CQom4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",3695,2011-08-13,-9.7,-36.72,21.06
lysdexic audio,EZ Gen~ MaxMSP Tutorial 004 :: Polymetric vs Polyrhythmic Sequencing,https://www.youtube.com/watch?v=6jy4Z0_LS_c,"Generative Music & Algorithms (Generative Music & Algorithms, Gen~ Low-Level Coding)",3654,2021-08-10,-14.41,3.79,-50.26
SebMadgwickResearch,Analogue sensors with Max/MSP using OSC over WiFi,https://www.youtube.com/watch?v=gHjOZLcTmrw,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware, Open Sound Control (OSC))",3634,2012-08-12,-51.73,-20.51,72.63
messengerboymedia,Beginner Max/MSP Tutorial Series - Episode 1 - Brief History of Max; Max vs. MSP vs. Jitter,https://www.youtube.com/watch?v=7e8fhhNgDZE,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",3620,2016-08-11,83.62,-54.1,-46.27
cskonopka,arduivis-max-potentiometer,https://www.youtube.com/watch?v=bfLyg0-XL6I,MIDI & Serial Hardware (MIDI & Serial Hardware),3617,2015-08-12,3.28,-107.06,50.7
dude837,"Delicious Max 6 Tutorial 50: Han Solo, Mute Gunray (Part 1)",https://www.youtube.com/watch?v=EHWiMQpmG-8,Beginner Guides (Beginner Guides),3500,2014-08-12,25.54,-32.43,7.95
gearwire,Cycling '74 Max MSP: Computer Music Director Howard Sandroff Demonstrates Max,https://www.youtube.com/watch?v=T6TGlWlF7wc,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),3471,2010-08-13,-49.92,-52.95,-58.23
Cycling '74,Patching Samples 2/5,https://www.youtube.com/watch?v=XZL9A1Wtq2U,Beginner Guides (Beginner Guides),3342,2020-08-10,58.84,-7.69,-17.73
dearjohnreed,Max 8 Tutorial #41: 3D Fun (Part 1),https://www.youtube.com/watch?v=DR3O9akRd2M,Jitter & 3D Visuals (Jitter & 3D Visuals),3314,2019-08-11,13.27,80.6,41.78
Cycling '74,Cycling74 Max for Live: Selected Params,https://www.youtube.com/watch?v=z3IG17LfiG4,Max for Live Integration (Max for Live Integration),3310,2011-08-13,3.31,-33.43,92.87
lysdexic audio,EZ Gen~ MaxMSP Tutorial 005 :: Probability 101,https://www.youtube.com/watch?v=SXxWqYWQKIY,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, Gen~ Low-Level Coding)",3276,2021-08-10,-14.42,-1.73,-68.53
lysdexic audio,EZ Gen~ MaxMSP Tutorial 006 :: Ratcheting 101,https://www.youtube.com/watch?v=JaVlFUzWDMI,"Beginner Guides (Beginner Guides, Generative Music & Algorithms, Gen~ Low-Level Coding)",3219,2021-08-10,5.7,-10.4,-45.99
Amazing Max Stuff,Orient 3D Objects Toward a 3D Point in Max/MSP Jitter,https://www.youtube.com/watch?v=KJU-xBeoqkM,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",3150,2023-08-10,27.31,67.46,-46.89
messengerboymedia,Beginner Max/MSP Tutorial Series - Episode 3 - Random; Argument; Bang and more,https://www.youtube.com/watch?v=-zV0EDwEE8Y,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",3148,2016-08-11,44.05,-55.82,-44.2
dearjohnreed,Max 8 Tutorial # 31: Multi-Input Effect in Jitter (Eclipse),https://www.youtube.com/watch?v=lKYOSL4liVk,Jitter & 3D Visuals (Jitter & 3D Visuals),3016,2019-08-11,2.45,62.6,40.77
Dadda,[Ableton Max 4 Live] Exploring the new AWESOME AutoGrid from Altar of Wisdom,https://www.youtube.com/watch?v=pXYQjwxUIps,Max for Live Integration (Max for Live Integration),3013,2021-08-10,22.44,-18.77,108.31
Hearing Glass | Umut Eldem,"Patching an ""8-bit"" Synth #1: Shaping Squares - Max/MSP Tutorial",https://www.youtube.com/watch?v=MYL7H_Y1FfM,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",2971,2021-08-10,59.7,-113.82,-10.4
Eric Ameres (eraserMice),M4L : getting started with midi and audio effects in Max for Ableton Live tutorial,https://www.youtube.com/watch?v=xTAVGjy5gLE,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, Max for Live Integration, MIDI & Serial Hardware)",2928,2011-08-13,53.63,-96.48,24.2
Hearing Glass | Umut Eldem,Generative Harmonizer | Max/MSP Tutorial,https://www.youtube.com/watch?v=i0ggtkI_7f4,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",2892,2026-03-12,-59.99,78.8,0.97
Amazing Max Stuff,3D Shape Distortion using Texture Luminance Shader in Max/MSP,https://www.youtube.com/watch?v=1QUX08SQUUQ,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2886,2021-08-10,0.28,120.0,-7.82
oliver thurley,Let's Learn Max 9 - Playing with ABL DSP devices,https://www.youtube.com/watch?v=RdpeDke3ELQ,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2858,2025-08-09,-82.2,-103.12,-15.46
discharj,Beatwife's BREAK WIFE - Max For LIve ( m4l ) Patch,https://www.youtube.com/watch?v=Xp6BW_6bAzQ,Max for Live Integration (Max for Live Integration),2793,2010-08-13,3.18,-4.76,66.91
Hulc Mizoshita,Granular Synthsis with MAX/MSP ( inspired by Mutable Clouds ),https://www.youtube.com/watch?v=CA2FsSJz4Ec,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2787,2020-08-10,-40.43,-70.92,-34.3
Tony James Morton,Permutations - A generative music score created in Max/MSP,https://www.youtube.com/watch?v=DfPovQbe3eU,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",2768,2019-08-11,-89.37,24.53,-46.91
dude837,"Make Max Great Again, Again",https://www.youtube.com/watch?v=pwz9pGv2_ZQ,Beginner Guides (Beginner Guides),2746,2017-08-11,81.07,-25.54,24.24
Sem3ion,Max/MSP Physical Modelling 00 - Mass-Spring-Damper System,https://www.youtube.com/watch?v=2rFkZD51mT8,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",2731,2023-08-10,15.86,68.12,-57.87
Steven Atkinson,Max MSP 5 controlling the Arduino,https://www.youtube.com/watch?v=uAngUV7Fi74,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware, Open Sound Control (OSC))",2712,2010-08-13,-59.01,-25.64,78.34
o. nigiri,Max/MSP very simple fft cross synthesis #1,https://www.youtube.com/watch?v=W-KG3gQjyjM,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2686,2018-08-11,-25.69,-70.27,-13.95
Hearing Glass | Umut Eldem,Creating a Solar System #1: Orbits with jit.anim.node - Max/Jitter Tutorial,https://www.youtube.com/watch?v=LJNGeYOR4Zo,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals)",2665,2021-08-10,120.0,-46.23,-14.06
Amazing Max Stuff,Max/MSP Jitter 8.3 Features Walkthrough | Special Guests Rob Ramirez & Matteo Marson,https://www.youtube.com/watch?v=S7xPbjICNsw,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2642,2022-08-10,37.05,66.09,21.31
Rebel Technology,OWL Max Tutorial 3: Tempo Sync Delay,https://www.youtube.com/watch?v=w2OcmdGnpJg,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2639,2017-08-11,-62.01,-86.97,-9.29
MUST1002,M4L: Presentation Mode,https://www.youtube.com/watch?v=45-ofj_hPOQ,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",2637,2022-08-10,21.27,43.45,64.95
Cycling '74,Max Project Granary #846 - a Quick Overview,https://www.youtube.com/watch?v=4r8w2hcEVYU,Beginner Guides (Beginner Guides),2582,2016-08-11,69.1,-8.29,40.14
sam ssaem,Polyphonic Synth using mc [Max/MSP Tutorial],https://www.youtube.com/watch?v=y2iDCJD50mo,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2573,2025-08-09,-27.75,-39.33,-28.34
Alex Philipp,Unperfect M4L patch,https://www.youtube.com/watch?v=lLHTbIpAUBA,"Max for Live Integration (Max for Live Integration, MIDI & Serial Hardware)",2467,2020-08-10,-0.4,-42.82,68.93
Cycling '74,Max 6 Feature: Packages,https://www.youtube.com/watch?v=Rh8v1U0dCi4,Beginner Guides (Beginner Guides),2454,2013-08-12,70.75,-27.21,-10.33
Amazing Max Stuff,Max/MSP | Patreon Patch Share | Typography 02 - Physics + Short Phrases,https://www.youtube.com/watch?v=p8ISmGsHZ5I,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2440,2021-08-10,-76.63,-80.32,-51.63
Tom Hall,"How to read a Max/MSP patch - Nobuyasu Sakonda's Granular Synthesis, Sugar Synth",https://www.youtube.com/watch?v=GfdI5axEz-k,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),2421,2025-08-09,-26.67,-64.8,-40.99
dearjohnreed,Max 8 Tutorial #42: Fun with 3D (part 2),https://www.youtube.com/watch?v=teP1RzYTnws,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals)",2418,2019-08-11,101.74,-45.27,-0.84
Amazing Max Stuff,Max/MSP Jitter Visuals - Camera and Objects Follow Path,https://www.youtube.com/watch?v=Gwu9nyTkR8I,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2403,2023-08-10,-4.45,93.04,4.95
Tom Cosm,Armed Track Parameter Gate Run Through - Free Max For Live Patch,https://www.youtube.com/watch?v=01HD_55RVOs,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",2398,2015-08-12,-33.71,-12.26,29.06
Amazing Max Stuff,3D Game in Max/MSP using the PHYS System - Part 01,https://www.youtube.com/watch?v=U-mHQ0D2EY8,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2308,2023-08-10,7.08,95.35,-14.11
toneparticle,Max/MSP/Jitter Tutorial | Jit.GL.Pix Data Interface,https://www.youtube.com/watch?v=RW8pULviNDk,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2163,2022-08-10,40.99,93.62,13.37
messengerboymedia,Beginner Max/MSP Tutorial Series - Episode 4 - Attributes; Attrui; Object Inspector; Panel and more,https://www.youtube.com/watch?v=_OO0nFQtIkw,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",2158,2016-08-11,53.67,-49.31,-33.31
zlatkong,Real-time MIDI Processing for Generative Music in Max For Live,https://www.youtube.com/watch?v=26UxGhWoxMk,"Beginner Guides (Beginner Guides, Generative Music & Algorithms, Max for Live Integration, MIDI & Serial Hardware)",2135,2020-08-10,28.16,-94.34,26.05
Sem3ion,Max/MSP 06 - Driven Drunken Delays Generative Audio,https://www.youtube.com/watch?v=3TXBwf0Aah4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",2124,2023-08-10,-109.15,20.69,-64.38
Tom Spice,"Generative Modular in Max/MSP: A Live ""Performance""",https://www.youtube.com/watch?v=PYiwrpgT9pA,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, Max for Live Integration)",2083,2022-08-10,-61.54,3.5,-55.6
Amazing Max Stuff,3D Running Terrain using GLSL and [jit.gl.material] Shader in Max/MSP,https://www.youtube.com/watch?v=hYuMpL4VAXY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",2071,2021-08-10,21.57,112.02,4.7
Hamish McKoy,Interactive Arduino to Max MSP Project,https://www.youtube.com/watch?v=d0bXyI-Suk8,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",2056,2018-08-11,-70.63,-74.89,36.56
Amazing Max Stuff,Max/MSP Jitter | Translate GL2 Shader to GL3 : Noise Texture Shape,https://www.youtube.com/watch?v=gKIVuVCfBws,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1983,2021-08-10,-10.72,116.27,-7.59
Rognvald,Beatwife's BREAK WIFE - Max For LIve ( m4l ) Patch V2.0,https://www.youtube.com/watch?v=6CMuDP5hFBU,Max for Live Integration (Max for Live Integration),1959,2012-08-12,2.9,-17.19,60.53
Amazing Max Stuff,Max/MSP | Abstraction Share | Export 3D Models OBJ Files from Max/MSP,https://www.youtube.com/watch?v=BAQphh7cds8,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1951,2021-08-10,-46.92,67.66,-0.62
1point5music,Making Generative Music from Words in Max/MSP,https://www.youtube.com/watch?v=kYg_4BV6hpY,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1949,2013-08-12,-76.68,22.67,-53.03
sam ssaem,MIDI Basics [Max/MSP Tutorial],https://www.youtube.com/watch?v=OfVTPFzmwsw,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1931,2025-08-09,52.94,-105.76,-1.6
lysdexic audio,EZ Gen~ MaxMSP Tutorial 004x :: Macrophase + Making your own custom [rate] operator,https://www.youtube.com/watch?v=bAc0S2O5whA,Gen~ Low-Level Coding (Gen~ Low-Level Coding),1919,2021-08-10,12.11,15.55,-78.13
Daver,Max Arduino maxuino install,https://www.youtube.com/watch?v=QC2NvoEWl8Y,MIDI & Serial Hardware (MIDI & Serial Hardware),1912,2017-08-11,-1.99,-91.91,57.48
sam ssaem,Live Object Model in Max for Live [Max/MSP Tutorial],https://www.youtube.com/watch?v=xb_jNccGExo,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Max for Live Integration)",1892,2025-08-09,34.87,23.72,58.18
Philip Meyer,Multichannel control surface in Max for Live with poly~,https://www.youtube.com/watch?v=MLx0SunUlnI,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",1883,2026-04-11,36.35,38.57,79.55
Amazing Max Stuff,Max/MSP/Jitter Visuals - Camera Orbiting around Object,https://www.youtube.com/watch?v=a5km7Rs_UkE,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1801,2023-08-10,4.15,93.93,14.95
丸井綜研,Test of Simple Additive Synthesis in Max 7 using Gen,https://www.youtube.com/watch?v=XvZJE4OdXvA,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",1787,2017-08-11,-20.46,4.25,-116.75
dude837,"Delicious Max 6 Tutorial 36: Gantz Graf Style, Vol. 4: Film School",https://www.youtube.com/watch?v=-EZDlq2jJXc,Beginner Guides (Beginner Guides),1767,2014-08-12,22.17,-11.1,19.3
mi-creative,mi-gen~ Tutorial Series: Part 1 - Getting Started,https://www.youtube.com/watch?v=eX6SjGa8JZs,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",1745,2019-08-11,38.67,-6.25,-51.17
dude837,Delicious Max for Live Tutorial: Bitterness series part 2,https://www.youtube.com/watch?v=bi_fkRg2ZCs,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",1735,2016-08-11,-26.45,-28.2,20.96
messengerboymedia,Beginner Max/MSP Tutorial Series - Episode 2 - Patcher; Object; Object Explorer and more,https://www.youtube.com/watch?v=9376Dud7g0U,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1733,2016-08-11,65.52,-45.38,-35.42
Hearing Glass | Umut Eldem,Creating a Solar System #2: Applying Textures - Max/Jitter Tutorial,https://www.youtube.com/watch?v=jguGzrfDhdY,Jitter & 3D Visuals (Jitter & 3D Visuals),1721,2021-08-10,10.92,71.22,65.82
Sachin Tankaria,MAX/MSP Generative Music Generator with a focus on UK Jazz Music,https://www.youtube.com/watch?v=uMNN96-IGVk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1710,2021-08-10,-76.57,22.92,-35.28
Jesse Chow,Use Arduino to control the sound and video in Max/Msp (part 1),https://www.youtube.com/watch?v=efW5eHQFY7E,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1702,2012-08-12,-46.29,41.77,37.92
Ryan Murdoch,Thought Generated Music with Arduino and Max MSP,https://www.youtube.com/watch?v=WWuTrzHL7yM,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1659,2016-08-11,-67.59,-92.22,63.15
Jack Lion,Max for Live: Audioreactive Devices in Ableton,https://www.youtube.com/watch?v=u8ZTitGhVF8,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, Max for Live Integration)",1645,2022-08-10,65.69,-63.5,33.85
pae181,scanned synthesis test   max msp,https://www.youtube.com/watch?v=u0TnbCGEUMA,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),1638,2016-08-11,-63.72,-65.99,-38.85
Remo De Vico,Generative Music Techniques - Ableton Max for Live [MaxMsp],https://www.youtube.com/watch?v=eSmuWZdw2Qc,"Generative Music & Algorithms (Generative Music & Algorithms, Max for Live Integration)",1638,2024-08-09,-39.23,26.47,-38.28
Amazing Max Stuff,Jitter Pills Speed Patching - How to Generate Multiple Photorealistic Shapes in Max/MSP,https://www.youtube.com/watch?v=61qpo2uMHMI,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1633,2023-08-10,107.58,-74.65,-1.1
MUST1002,Max MSP Tutorial 07a7: Patch Presentation & Ergonomics [2],https://www.youtube.com/watch?v=HvmQ_AJFlFY,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),1629,2010-08-13,-84.89,-63.72,-35.71
Aaron Myles Pereira,MultiTap Max4Live Delay Tutorial in Max/MSP gen~,https://www.youtube.com/watch?v=ixB14jTi9KQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration, Gen~ Low-Level Coding)",1610,2021-08-10,-2.03,-40.92,-92.43
Amazing Max Stuff,Federico Answers Max/MSP/Jitter Questions 01 | Blend Modes - Neat Patches - Video Design Tools,https://www.youtube.com/watch?v=YwVzPmX0ots,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1601,2023-08-10,31.23,95.92,-16.51
Amazing Max Stuff,Exploring Isosurfaces in Max with [ jit.gl.isosurf ],https://www.youtube.com/watch?v=gT41aI3ughc,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1587,2023-08-10,25.91,101.15,17.94
Ableton Kurse,Transpose Midi Notes with Max for Live in Ableton Live Tutorial - Korg NanoPad,https://www.youtube.com/watch?v=8n8MmphsG8A,"Max for Live Integration (Max for Live Integration, MIDI & Serial Hardware)",1586,2017-08-11,22.88,-52.23,77.9
Tom Spice,Generative Modular in Max/MSP EP.01: Overview,https://www.youtube.com/watch?v=S82seWUgEko,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1553,2022-08-10,-79.75,10.78,-70.76
sam ssaem,UI Design 1 [Max/MSP Tutorial],https://www.youtube.com/watch?v=uA4Z-jnfyBQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",1509,2025-08-09,-32.98,-29.84,8.71
Paulo Lacão,MAX/MSP | Generative Algorithmic Music | #1a | Mallets Random Composition,https://www.youtube.com/watch?v=ewG0e4vd2nk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1501,2022-08-10,-96.02,46.58,-23.97
Amazing Max Stuff,Introducing the new Max4L Device - M4L Device Devlog,https://www.youtube.com/watch?v=fvtqjNvOHOk,Max for Live Integration (Max for Live Integration),1338,2022-08-10,36.91,-29.19,91.16
Eric Ameres,"M4L: creating delay with feedback howto tutorial, Max for Ableton Live",https://www.youtube.com/watch?v=AI-ndUYvomk,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",1328,2011-08-13,52.41,45.05,53.27
MrPegusis,Arduino Ultrasonic Sensor + Potentiometers controlling MAX Patch,https://www.youtube.com/watch?v=8USfA9RjmGM,"Jitter & 3D Visuals (Jitter & 3D Visuals, MIDI & Serial Hardware)",1318,2019-08-11,-48.54,51.57,60.24
Jon Doe One,Bessel Functions for Physical Modeling in Max/MSP Gen~,https://www.youtube.com/watch?v=auTZMPE91b0,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",1310,2026-01-11,3.79,-9.02,-100.59
cskonopka,Sending strings from Python to Max using an Arduino,https://www.youtube.com/watch?v=AyAGFtYR8Pc,MIDI & Serial Hardware (MIDI & Serial Hardware),1299,2015-08-12,-14.6,-101.51,53.38
Ryan Dunn,Clifford attractor tutorial Max/MSP/Jitter,https://www.youtube.com/watch?v=Xqlmd3i24VU,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",1287,2019-08-11,7.66,63.65,8.68
Eric Ameres,"M4L: Step Sequence Device Parameters : New Ableton, Max for Live tutorial",https://www.youtube.com/watch?v=ydQGd8S9dlM,Max for Live Integration (Max for Live Integration),1253,2011-08-13,29.7,-12.41,93.33
Paulo Lacão,MAX/MSP | Piano Generative Music | #8 | Inside patch | How to,https://www.youtube.com/watch?v=D--Td8Q-Bc4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1247,2023-08-10,-82.52,45.4,-53.63
Paulo Lacão,MAX/MSP | Generative Music | #4 | Choral Composition using Arvo Part Solfeggio technique,https://www.youtube.com/watch?v=C8of7E_4bhc,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",1196,2022-08-10,-91.76,23.99,-16.67
AlexBaldwin,"Arduino, a few sensors, Max MSP and Supercollider",https://www.youtube.com/watch?v=2MxPdHbHFBQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1181,2013-08-12,-54.24,-51.75,58.08
°LearnSD,Max4Live - creation of a polyphonic synthesiser (lesson 16),https://www.youtube.com/watch?v=m95KY11nadk,Jitter & 3D Visuals (Jitter & 3D Visuals),1177,2025-08-09,-6.89,66.87,80.37
Loudon Stearns,Designing an MPE synth in M4L 1. MPE in Ableton,https://www.youtube.com/watch?v=XPjsKGY9e80,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Max for Live Integration)",1167,2021-08-10,29.25,37.07,40.61
captainhooyah,Arduino? Arduiyesyoucan! Ep. 2 Potentiometer into max msp,https://www.youtube.com/watch?v=8QGdURm2_II,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1161,2011-08-13,-62.45,-113.47,63.59
Sem3ion,Max/MSP Tutorial -  2° Order LPF Design: From Circuit To Gen~ Coding,https://www.youtube.com/watch?v=SQZuIuB2VhY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",1134,2023-08-10,32.7,51.85,-72.3
pae181,FFT Based Polyphonic Synth: Modulation Experiments #1 (Max Msp),https://www.youtube.com/watch?v=GdHHPIHAwqM,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",1132,2016-08-11,-20.34,-39.9,1.47
Mazdak Jafarian,Max/Msp - arduino,https://www.youtube.com/watch?v=bhXAoa905Uc,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1131,2010-08-13,-63.33,-76.48,68.45
Conor Barry,Melofade: Arduino Max/Msp Instrument (NanoKontrol compatible),https://www.youtube.com/watch?v=cmNgtp-yEVk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",1059,2011-08-13,-33.61,-82.01,70.82
