autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
Visual Studio Code,VS Code For Non-Developers,https://www.youtube.com/watch?v=uQV8uEzgxHo,Beginner Guides (Beginner Guides),30625,2025-09-13,106.67,-0.06,-34.28
James Montemagno,"Manage Agents, Instructions, Prompts, & Skills in Seconds with this VS Code Extension",https://www.youtube.com/watch?v=gY_9raUIP6c,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",29482,2026-01-11,62.5,50.68,72.12
Syntax,MAXIMUM VS Code Productivity — Navigating Codebases Quickly,https://www.youtube.com/watch?v=c0HO_-NDJCk,"Beginner Guides (Beginner Guides, Shortcuts & Multi-Cursor)",29264,2025-08-09,94.44,-12.99,-89.41
Mitch Routt,Intro to Git for Salesforce using VSCode,https://www.youtube.com/watch?v=yBp8Le3Fw4M,"Beginner Guides (Beginner Guides, Git & GitHub Integration)",28422,2023-08-10,92.04,64.81,27.29
Mision Codigo,Aprende a usar el debug de VSCode como un PRO,https://www.youtube.com/watch?v=lPg5VUrOVgY,Code Debugging & Breakpoints (Code Debugging & Breakpoints),28008,2023-08-10,73.2,-95.61,-32.17
GitHub,How to use Git and GitHub in VS Code | Tutorial for beginners,https://www.youtube.com/watch?v=NFjz1AGKA4c,Git & GitHub Integration (Git & GitHub Integration),26758,2026-06-10,83.93,100.29,-16.16
xCreate,VS Code with FREE Local AI - GitHub Copilot vs Continue.dev REVIEW & Setup Guide,https://www.youtube.com/watch?v=18niVtczoUs,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",26111,2025-12-12,60.75,70.23,28.83
Tadas Petra,Easy Debugging with Breakpoints and Stack Trace,https://www.youtube.com/watch?v=O0UvfT5bUPg,Code Debugging & Breakpoints (Code Debugging & Breakpoints),25877,2021-08-10,76.16,-76.56,-34.64
Gavin T,Using Git with VS Code and PlatformIO,https://www.youtube.com/watch?v=NdgMuZBpyo8,Git & GitHub Integration (Git & GitHub Integration),25841,2021-08-10,89.81,84.97,-27.45
Dave Ebbelaar,How to Use GitHub Copilot for Data Science (Python + VS Code),https://www.youtube.com/watch?v=alMEtTzsDu8,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration, Python & Backend Setup)",25303,2023-08-10,69.27,2.82,27.99
Visual Studio Code,Building your own GitHub Copilot chat participant in VS Code,https://www.youtube.com/watch?v=OdW2r3raAHI,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",25056,2024-08-09,72.94,46.23,30.79
Dilmer Valecillos,"VSCode Unity Debugger - How to set breakpoints, watch expressions, and use the debug console?",https://www.youtube.com/watch?v=zYjAdxGwyv0,Code Debugging & Breakpoints (Code Debugging & Breakpoints),24890,2019-08-11,77.08,-106.27,-8.09
Alex The Analyst,Basics of Git and using VS Code with Git,https://www.youtube.com/watch?v=SwtL-6w-B5c,"Beginner Guides (Beginner Guides, Git & GitHub Integration)",24199,2025-09-13,89.43,53.34,28.89
Ardan Labs,Setting Up VSCode to Debug Rust,https://www.youtube.com/watch?v=TlfGs7ExC0A,Code Debugging & Breakpoints (Code Debugging & Breakpoints),22001,2023-08-10,74.72,-87.71,-49.56
ProgrammingKnowledge,How To Use GitHub Copilot With Visual Studio Code | Set Up GitHub Copilot in VS Code (2026),https://www.youtube.com/watch?v=AIgZH8zbMTE,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",21534,2026-04-11,65.59,56.58,21.76
React Native 101,Setting up Break point Debugging for React Native project in VS code,https://www.youtube.com/watch?v=ll2Rw616wkU,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Web Development Setup)",20659,2023-08-10,88.76,-83.07,-14.53
Travis Automates,Setup VS Code for Web & AI App Building! (Beginner’s Guide to Vibe Coding),https://www.youtube.com/watch?v=aQoJNVZcPSc,"Beginner Guides (Beginner Guides, Extension Setup & Copilot, Web Development Setup)",18215,2025-09-13,92.1,-54.98,20.56
Matt Spataro,Video #4: Debugging Python with VS Code,https://www.youtube.com/watch?v=R3smFr6W8jI,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",16595,2022-08-10,74.21,-57.49,-26.04
Geek Forever,"⚙️GIT, GitHub & VS Code (Full Quick Setup in Windows 11)",https://www.youtube.com/watch?v=WwMpEq44El8,Git & GitHub Integration (Git & GitHub Integration),16140,2024-08-09,85.13,77.03,-55.85
Eric Roby,Learn to Debug Python in VSCode (Say Goodbye to Print Statements),https://www.youtube.com/watch?v=Qe1oCJk-DYU,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",14447,2025-08-09,68.68,-65.93,-4.2
Cloud Champ,Github MCP Server in VS Code : Everything Explained with Examples [Demo],https://www.youtube.com/watch?v=OXcS09qn1rc,Git & GitHub Integration (Git & GitHub Integration),14334,2026-01-11,91.63,83.28,-48.73
Microsoft Developer,Enhancing VS Code extensions with GitHub Copilot | BRK195,https://www.youtube.com/watch?v=YI7kjWzIiTM,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",14280,2024-08-09,62.97,51.11,37.13
Joy of Code,Tips To Make You More Productive Using VS Code,https://www.youtube.com/watch?v=QHfnVtgU2II,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),14250,2024-08-09,72.76,-40.28,-92.66
The Prime Step Info,How to Use VS Code | Beginner-Friendly Tutorial (2026) |  Step-by-Step Guide,https://www.youtube.com/watch?v=_pBNn2X06i4,Beginner Guides (Beginner Guides),13901,2026-02-10,104.4,19.3,-68.69
Programming with Umair,Debug Angular 17 Code in VS Code with Break Points and Extensions,https://www.youtube.com/watch?v=r50UXhT9hc0,"Extension Setup & Copilot (Extension Setup & Copilot, Code Debugging & Breakpoints)",12968,2024-08-09,51.11,23.44,23.28
Visual Studio Code,VS Code Live - Query Databases in VS Code with Copilot Tools and DBCode,https://www.youtube.com/watch?v=v4lUJBMIDxY,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",12807,2025-08-09,57.59,23.34,52.24
Code 2020,VS Code tips — Conditional breakpoints,https://www.youtube.com/watch?v=fToX2Ma1YYw,"Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor, Code Debugging & Breakpoints)",12801,2020-08-10,78.52,-29.61,-62.4
Will Brock,Debugging WebdriverIO tests in VSCode - breakpoints and stepping through commands,https://www.youtube.com/watch?v=_bw_VWn5IzU,Code Debugging & Breakpoints (Code Debugging & Breakpoints),12165,2022-08-10,80.35,-92.13,-52.87
Alan Simpson,Debug FastAPI and SQLModel with VS Code and Breakpoints,https://www.youtube.com/watch?v=X3SgEXhX11w,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",11796,2022-08-10,77.09,-70.73,-2.36
Coder Coder,How to use Git & GitHub in VS Code - beginners tutorial,https://www.youtube.com/watch?v=1gDkpZ0AjlQ,Git & GitHub Integration (Git & GitHub Integration),11577,2026-08-01,87.7,101.4,-25.11
Coding with Neeraj,#Debugging in VSCode - Learn Breakpoints Like a Pro | VSCode #Debugger Tutorial (Lecture 1),https://www.youtube.com/watch?v=Mkh8z_2IleA,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Git & GitHub Integration, Python & Backend Setup)",10194,2025-08-09,68.95,-80.6,-19.52
The Common Coder,The Only VS Code Tutorial You Will Ever Need,https://www.youtube.com/watch?v=YIqF5STcc0Q,Beginner Guides (Beginner Guides),9792,2024-08-09,104.67,23.74,-34.53
GeckoGuide,How to Install Git & Use Git in Visual Studio Code (2025) Full Guide,https://www.youtube.com/watch?v=GovuAxP-Bj8,Git & GitHub Integration (Git & GitHub Integration),8289,2025-08-09,83.35,95.73,3.74
Late Developer,Easy Guide on How to Debug React App in Visual Studio Code,https://www.youtube.com/watch?v=vqBxtyvPUjw,"Beginner Guides (Beginner Guides, Code Debugging & Breakpoints, Web Development Setup)",8226,2024-08-09,92.12,-57.18,-9.91
Geeky Shows,VS Code Crash Course | Visual Studio Code 2025,https://www.youtube.com/watch?v=fSQMBZ089HY,Beginner Guides (Beginner Guides),8060,2025-08-09,93.15,-2.09,-4.6
QuikTut,How to Install and Use GitHub Copilot in VS Code,https://www.youtube.com/watch?v=nYNwhN-6Y7A,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",7720,2026-02-10,67.7,40.88,25.05
Kalman Web Design,Visual Studio Code Tutorial for Beginners | Learn the Essentials FAST,https://www.youtube.com/watch?v=75-SM_xtil0,Beginner Guides (Beginner Guides),7113,2025-08-09,91.8,22.34,-32.47
Sharmin Oomatia,Visual Studio Code Tutorial for Beginners - Introduction | 2024,https://www.youtube.com/watch?v=ZK4JpH22UKY,"Beginner Guides (Beginner Guides, Git & GitHub Integration)",7071,2024-08-09,91.03,31.44,17.59
GuideRealm,How To Link & Connect GitHub To Visual Studio Code - Step By Step,https://www.youtube.com/watch?v=zko9puhRcHo,Git & GitHub Integration (Git & GitHub Integration),6733,2025-11-12,73.88,94.55,-17.82
Learn with Limon,How To Connect GitHub To Visual Studio Code 2026 (Step by Step),https://www.youtube.com/watch?v=K8lFaIf2EcY,Git & GitHub Integration (Git & GitHub Integration),6689,2025-10-13,76.77,99.59,-5.47
Visual Studio Code,GitHub Copilot for Azure Extension,https://www.youtube.com/watch?v=sj9E7WUHbmU,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",6344,2025-08-09,66.42,23.34,34.56
ProgrammingKnowledge,How to Debug Python with Visual Studio Code (VS Code) (2026),https://www.youtube.com/watch?v=vhxdCPisziQ,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",5886,2026-02-10,76.59,-56.2,-10.76
Data With Dominic,"VSCode + GitHub for Beginners (2025) | Setup | Create, Clone, Commit, Push, Pull, Merge!",https://www.youtube.com/watch?v=zeV4_TNUFus,"Beginner Guides (Beginner Guides, Git & GitHub Integration)",5719,2025-08-09,83.09,60.54,18.01
Scrimba,6 VS Code productivity tips and tricks for web developers,https://www.youtube.com/watch?v=hn1gd-hpl3M,"Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor, Web Development Setup)",4296,2022-08-10,64.24,3.46,-55.64
Quickz,How to use breakpoints in Visual Studio,https://www.youtube.com/watch?v=55yBtFZDQdQ,Code Debugging & Breakpoints (Code Debugging & Breakpoints),4133,2025-08-09,81.39,-91.88,-19.73
Professor Patterns,"Beginner's Mac Development Installation Guide: Python, VS Code, and Git",https://www.youtube.com/watch?v=iTB6PRbuGpQ,"Beginner Guides (Beginner Guides, Git & GitHub Integration, Python & Backend Setup)",4053,2025-08-09,82.65,12.89,13.96
Programming with Umair,Debug Node Express Code in VS Code with Break Points #40,https://www.youtube.com/watch?v=6o24W3BOMg8,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Integrated Terminal & Tasks)",4020,2023-08-10,78.38,-66.53,-58.32
Christine Payton,"AI in VSCode: Walkthrough of GitHub Copilot, Cline & Roo Code",https://www.youtube.com/watch?v=-k-HQV3wbi4,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",3787,2025-08-09,68.5,34.71,63.58
Daniel Jimenez,5 VS CODE SHORTCUTS and TIPS to boost your productivity 🤯,https://www.youtube.com/watch?v=-doF8gtXbwM,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),3715,2023-08-10,76.26,-2.58,-95.67
Tech Stack Hub,Learn Visual Studio Code in 7 Minutes – Official Beginner Tutorial (2025),https://www.youtube.com/watch?v=ZngV3QqOEB0,Beginner Guides (Beginner Guides),3656,2025-08-09,85.88,16.93,-35.33
Visual Studio Code,Debug Python Like a Pro in VS Code,https://www.youtube.com/watch?v=06eQ41TuJRs,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",3625,2026-07-31,71.28,-52.43,-12.29
Skills With Sid,Using Copilot in VSCode to write Python,https://www.youtube.com/watch?v=ZAkawop-2Cg,"Extension Setup & Copilot (Extension Setup & Copilot, Python & Backend Setup)",3410,2025-10-13,66.61,-12.21,26.25
Think Like an Engineer,VS Code Debugging Tutorial for Beginners | Complete Guide to Debug .NET C# Code,https://www.youtube.com/watch?v=XKCzdFOxOwA,"Beginner Guides (Beginner Guides, Code Debugging & Breakpoints)",3065,2025-12-12,94.05,-58.34,-29.26
Tech With Abhi,Ultimate guide to debugging go lang with vscode debugger,https://www.youtube.com/watch?v=H9OGturjRiE,Code Debugging & Breakpoints (Code Debugging & Breakpoints),3029,2025-10-13,77.71,-107.17,-27.17
Just Simplify,How to Add Conditional Breakpoint In Visual Studio Code (VS Code),https://www.youtube.com/watch?v=9w6cojJ89Yk,Code Debugging & Breakpoints (Code Debugging & Breakpoints),2888,2020-08-10,86.29,-67.76,-39.53
Visual Studio Code,VS Code Live - AI-Powered Kafka Development: Confluent Extension + GitHub Copilot + MCP,https://www.youtube.com/watch?v=KRBqLjRjX70,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",2729,2026-03-12,62.98,23.57,65.58
Andy W,Unity3d - Debug with Visual Studios and Breakpoints,https://www.youtube.com/watch?v=N6wWj5aX7D8,Code Debugging & Breakpoints (Code Debugging & Breakpoints),2700,2019-08-11,76.21,-89.01,-17.46
JavaScript King,How to Use VS Code: The Ultimate Beginner's Guide (2026),https://www.youtube.com/watch?v=6tQ6MS8cHMk,Beginner Guides (Beginner Guides),2666,2026-07-19,106.69,6.72,-61.08
CODE4EDUCATION,Top 10 VS Code Shortcuts To Increase Productivity | Every Developer MUST Know | VS Code Shortcuts,https://www.youtube.com/watch?v=8Yjnme07Yvw,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),2623,2023-08-10,77.98,15.15,-70.17
Microsoft Developer,QDK Tutorial: Learn Quantum Computing with GitHub Copilot in VS Code,https://www.youtube.com/watch?v=551n6E8iCBI,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",2610,2026-08-06,71.95,51.76,54.59
Fokko at Work,Visual Studio Code and GitHub Copilot - What's new in 1.113,https://www.youtube.com/watch?v=7Q4YKUYSEX8,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",2593,2026-04-11,57.97,48.31,25.18
Microsoft Developer,VS Code Copilot Extension is Open Source,https://www.youtube.com/watch?v=GfVnJO8fwwk,Extension Setup & Copilot (Extension Setup & Copilot),2563,2025-09-13,60.69,6.38,-1.67
Gopher Academy,GopherCon 2019: Debugging Go Code in VS Code - Ramya Rao,https://www.youtube.com/watch?v=7a73fjdiQvQ,Code Debugging & Breakpoints (Code Debugging & Breakpoints),2420,2020-08-10,85.61,-80.74,-56.88
Carl Lindberg,How I Use VS Code & GitHub Copilot as a Cloud Engineer,https://www.youtube.com/watch?v=PwXFo5RmmS0,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",2353,2026-02-10,68.14,51.96,37.46
Udacity,"Visual Studio Code Tutorial: Set Up, Shortcuts, and Top Features",https://www.youtube.com/watch?v=G52OUAqEBn8,"Extension Setup & Copilot (Extension Setup & Copilot, Shortcuts & Multi-Cursor)",2307,2025-08-09,61.55,42.78,-16.13
Ronan Vico Technologies,This Copilot Studio Extension for VS Code Changes Everything,https://www.youtube.com/watch?v=lciZYzefXZI,Extension Setup & Copilot (Extension Setup & Copilot),2182,2026-03-12,57.46,0.16,6.07
Tutorialytics,How to Setup GitHub Copilot in VS Code and be Productive IMMEDIATELY (2026 Full Guide),https://www.youtube.com/watch?v=4OFlFz4nQkU,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",1990,2026-03-12,71.03,25.45,17.19
InterSystems Learning Services,Using the VS Code Debugger for InterSystems ObjectScript,https://www.youtube.com/watch?v=diLHwA0rlGM,Code Debugging & Breakpoints (Code Debugging & Breakpoints),1810,2022-08-10,82.62,-103.51,-32.71
Power Tech Speck (Girish Uppal),Explore Copilot Studio - Visual Studio Code Extension,https://www.youtube.com/watch?v=4kJLNoztCjk,Extension Setup & Copilot (Extension Setup & Copilot),1749,2025-09-13,55.55,8.15,-2.2
Hayk Simonyan,"20 VS Code Extensions to INCREASE Productivity 2024 + Themes, Icons, & Shortcuts",https://www.youtube.com/watch?v=VWCI1ct02hY,"Extension Setup & Copilot (Extension Setup & Copilot, Theme & Workspace Customization, Shortcuts & Multi-Cursor)",1744,2024-08-09,64.09,51.64,-39.09
SFDC ADDA,"GitHub & VS Code Setup for Salesforce | Install Git, Clone Repo, Connect Org & Push Code",https://www.youtube.com/watch?v=pxXVPVrhZe8,"Beginner Guides (Beginner Guides, Git & GitHub Integration)",1566,2026-05-11,86.29,66.15,35.49
Microsoft Community Learning,Feature Driven Development - Vibe Coding with VSCode Extension for Copilot Studio,https://www.youtube.com/watch?v=6nnMI37SaVM,Extension Setup & Copilot (Extension Setup & Copilot),1092,2026-04-11,57.34,-8.16,-8.29
Coding with Neeraj,VSCode Conditional Breakpoints in Python | Smarter Debugging (Lecture 4),https://www.youtube.com/watch?v=k0ZaiwBnp90,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Git & GitHub Integration, Python & Backend Setup)",1036,2025-08-09,69.02,-66.31,-26.7
Tutorialytics,How to Use Github in VS Code (2026 Step by Step Guide),https://www.youtube.com/watch?v=MwAPPxgBiaA,Git & GitHub Integration (Git & GitHub Integration),986,2026-03-12,80.04,112.65,-6.77
Smart Code App,Visual studio code TOP 7 Productivity Tips | VS code tricks,https://www.youtube.com/watch?v=epVf9O-4TgY,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),966,2021-08-10,78.65,-23.85,-84.89
Method Coder,Execute code and modify values on the fly inside VS Code debugger (2/5 - Debugging in VS Code),https://www.youtube.com/watch?v=XTlKDw-iMzM,Code Debugging & Breakpoints (Code Debugging & Breakpoints),909,2020-08-10,86.87,-100.23,-24.96
JavaScript Talks,👩‍💻VSCode and Chrome Debugger Conditional Breakpoints | ⚡Advanced Debugging⚡,https://www.youtube.com/watch?v=kjKYI_YaKuc,Code Debugging & Breakpoints (Code Debugging & Breakpoints),877,2021-08-10,77.75,-107.04,-45.68
SelfTaughtDev,How To Increase Your Productivity In VS Code,https://www.youtube.com/watch?v=YUVsUnWcY3o,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),746,2023-08-10,75.17,-9.21,-65.08
Mindly Nova,How to Set Up GitHub Copilot in VSCode - Step By Step,https://www.youtube.com/watch?v=SlazC4dKi0g,"Beginner Guides (Beginner Guides, Extension Setup & Copilot, Git & GitHub Integration)",668,2026-05-11,80.18,37.58,32.38
NepCoding,How to connect Github Repository with Vs Code | GitHub & Visual Studio Code Integration,https://www.youtube.com/watch?v=VEmF4X-BNtA,Git & GitHub Integration (Git & GitHub Integration),642,2024-08-09,77.07,94.01,-36.76
Colon,VS Code Tips & Tricks You MUST Know! 🚀 | Boost Your Coding Speed!,https://www.youtube.com/watch?v=EuIiHNLr5JE,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),559,2025-08-09,83.62,-21.92,-95.52
TechWithEmma,15 Essential VSCode Productivity Tips and Keyboard Shortcuts,https://www.youtube.com/watch?v=pfPvzhdpCbA,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),454,2024-08-09,72.15,-9.22,-111.84
Learn Mode Lab,HOW TO USE GITHUB COPILOT IN VS CODE (STEP-BY-STEP GUIDE 2026),https://www.youtube.com/watch?v=LVYLz4MlJwQ,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",447,2026-07-10,70.33,52.36,9.24
Steve's Coding Lab,DEBUG a Python Game in VS-Code | TUTORIAL,https://www.youtube.com/watch?v=KPEyA7RYkfI,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Python & Backend Setup)",402,2023-08-10,73.38,-59.13,2.38
KoalaTea,A TON of VS Code tips for productivity,https://www.youtube.com/watch?v=9BCJ_BJARH0,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),391,2021-08-10,73.86,-15.86,-82.7
CodeLucky,VS Code PowerShell Debugger Tutorial - Complete Debugging Guide for Beginners,https://www.youtube.com/watch?v=-63Zr6K_rMQ,"Beginner Guides (Beginner Guides, Code Debugging & Breakpoints)",362,2025-11-12,94.27,-55.77,-40.98
Learn Smart Coding,Top VS Code Shortcuts Every Developer Should Know: Boost Productivity Fast!,https://www.youtube.com/watch?v=oMD6vucKa7s,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),311,2025-08-09,76.68,17.03,-88.34
TechWorld with MJ,Git Commands using VSCode Terminal|Session#6|Creating my first git Repository| Latest 2023 #github,https://www.youtube.com/watch?v=auYyYcfXJzI,"Integrated Terminal & Tasks (Integrated Terminal & Tasks, Git & GitHub Integration)",307,2023-08-10,75.14,32.38,-24.28
devsQUE,VS Code Tutorial for Beginners | Download & Setup (Windows + Mac),https://www.youtube.com/watch?v=5Epj5Y4qXsU,Beginner Guides (Beginner Guides),306,2026-03-12,95.86,39.53,-52.77
Kalman Web Design,Top 10 Visual Studio Code Shortcuts to Maximize Productivity | VS Code Tutorial & Development,https://www.youtube.com/watch?v=aVyAA9dRJlo,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),305,2025-08-09,73.14,8.41,-60.3
Glitchy Devs,"VS Code Tips, Hacks, and Extensions: Supercharge Your Productivity",https://www.youtube.com/watch?v=6w-1behMpic,"Extension Setup & Copilot (Extension Setup & Copilot, Shortcuts & Multi-Cursor)",274,2024-08-09,58.68,53.6,-27.22
BiggiDroid,VSCode Tips and Tricks 2024 | Boost Your Productivity!,https://www.youtube.com/watch?v=rfnpwbJaa_M,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),255,2024-08-09,79.81,-12.6,-105.6
Codeek,Visual Studio VS code shortcuts to increase your productivity | VS code tips and tricks,https://www.youtube.com/watch?v=Yen5ChV9M48,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),228,2024-08-09,80.37,-10.19,-78.58
Sayur Tech,Python-How to Debug a program in visual studio code using breakpoint(in tamil),https://www.youtube.com/watch?v=J9Dc3Ar5xuM,Python & Backend Setup (Python & Backend Setup),216,2025-09-13,81.49,-30.56,0.23
Harry Helps You,How To Install The Copilot Extension In VS Code (Quick Guide),https://www.youtube.com/watch?v=ws6t0NBle9g,Extension Setup & Copilot (Extension Setup & Copilot),210,2026-02-10,60.46,9.92,14.76
AI and Technology Simplified,Essential VS Code Productivity Tips Coding With AI,https://www.youtube.com/watch?v=G_Myl_s1KKw,"Extension Setup & Copilot (Extension Setup & Copilot, Shortcuts & Multi-Cursor)",207,2026-03-12,56.34,38.72,-24.87
AutistiCoder,Debugging a Next js App with VS Code – An Autism Friendly Coding Tutorial,https://www.youtube.com/watch?v=o7nlP_W6NMk,Code Debugging & Breakpoints (Code Debugging & Breakpoints),196,2026-01-11,89.46,-87.29,-37.7
The Git Guild,Top 5 Visual Studio Code Shortcuts For Increasing Productivity and Speed,https://www.youtube.com/watch?v=mLDoT0Cna4w,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),180,2020-08-10,69.84,-2.35,-68.43
Loop Guides,How to Enable GitHub Copilot in VS Code (Step By Step) (2026 Guide),https://www.youtube.com/watch?v=MqCTGaVvfk4,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",156,2026-05-11,69.23,40.48,4.36
CodeForge,VS Code Shortcuts & Tips to Increase Productivity,https://www.youtube.com/watch?v=Cn_DoZbgX-A,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),137,2023-08-10,76.28,-0.25,-77.7
Adam Explains How,How to Use Copilot on VS Code (Step by Step),https://www.youtube.com/watch?v=1UdfGI1pQVg,"Extension Setup & Copilot (Extension Setup & Copilot, Shortcuts & Multi-Cursor, Git & GitHub Integration)",122,2026-07-10,66.11,54.16,-3.02
The Average Coder,7 VS CODE Productivity Tips & Speed Hacks,https://www.youtube.com/watch?v=x0GP1HbM-gk,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),112,2022-08-10,69.8,-19.48,-63.92
GuideLab,How to Install & Setup GitHub Copilot in VS Code (2026 Guide),https://www.youtube.com/watch?v=QH8QKqXW70A,"Extension Setup & Copilot (Extension Setup & Copilot, Git & GitHub Integration)",95,2026-07-10,65.59,29.18,16.54
Wiktoria Dalach,Best VSCode Keyboard Shortcuts | Productive Developer,https://www.youtube.com/watch?v=Zv1TwlfqZBs,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),81,2023-08-10,64.59,-15.75,-100.98
Tutorialytics,How to Debug in VS Code (2026 Step by Step Guide),https://www.youtube.com/watch?v=3I_Yqbw62nA,"Code Debugging & Breakpoints (Code Debugging & Breakpoints, Web Development Setup)",69,2026-03-12,84.21,-81.0,1.0
LEARN AND GROW WITH SATYA,3 VS Code Shortcuts Every Beginner Must Know 🚀 | VS Code Tips Part 1,https://www.youtube.com/watch?v=P2lfoMIlctQ,"Beginner Guides (Beginner Guides, Shortcuts & Multi-Cursor)",62,2026-03-12,90.31,-14.24,-83.03
The Devlpr,VS Code Productivity Shortcuts and Tips,https://www.youtube.com/watch?v=oFw2V1DNnak,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),54,2021-08-10,72.05,-2.89,-87.84
Bite Sized,Git Integration in VSCode | Open Science Tutorials,https://www.youtube.com/watch?v=oUALXZSeLjY,Git & GitHub Integration (Git & GitHub Integration),51,2025-12-12,91.73,67.94,-32.47
coderpreneur,Best VSCode Productivity Tips for Beginners,https://www.youtube.com/watch?v=umct1TvwduI,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),47,2021-08-10,69.88,-21.68,-94.56
Burlap Cr,How to Debug Pytest in Vscode - Easy Guide,https://www.youtube.com/watch?v=Ax5HXQPE2aU,Python & Backend Setup (Python & Backend Setup),46,2026-03-12,76.24,-19.73,-16.79
Adeyemi Ogunnaike,5 VSCODE Productivity Tips and Tricks you need to Know Part 1,https://www.youtube.com/watch?v=2WeIcS6JKOc,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),42,2025-08-09,79.03,-33.0,-102.97
Tutorial Toolkit,How to use breakpoints in Visual Studio Code,https://www.youtube.com/watch?v=SP3j0E_jnGc,Code Debugging & Breakpoints (Code Debugging & Breakpoints),39,2025-12-12,80.02,-78.03,-21.37
ChanScript,40+ Ultimate VS Code Shortcuts Guide: Boost Productivity like a Pro!,https://www.youtube.com/watch?v=6Cq14fQ9L-I,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),36,2024-08-09,77.85,23.23,-107.75
Octtoppus,Top VS Code Shortcut Keys to Code Faster | Boost Your Productivity in 2024!,https://www.youtube.com/watch?v=JuKG5BaUXc0,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),25,2025-08-09,81.31,4.81,-96.52
Jeremiah Tutorials,How to Use the Debugger on VS Code (Step by Step),https://www.youtube.com/watch?v=t5R7HNmzB-E,Code Debugging & Breakpoints (Code Debugging & Breakpoints),20,2026-07-10,84.38,-99.45,-5.37
TechGuidePro,How to Debug in VSCode - Step by Step 2026,https://www.youtube.com/watch?v=-mQy9XOF0b8,Code Debugging & Breakpoints (Code Debugging & Breakpoints),18,2026-05-11,80.3,-90.25,0.76
Programming With Me,5 Best VS Code Shortcuts Every Programmer Should Know,https://www.youtube.com/watch?v=LHQUdYDOllM,"Beginner Guides (Beginner Guides, Shortcuts & Multi-Cursor)",9,2025-08-09,90.57,-1.45,-83.68
Harry Helps You,How To View Keyboard Shortcuts In VS Code (Working 2026),https://www.youtube.com/watch?v=ddOBEFsQev4,Shortcuts & Multi-Cursor (Shortcuts & Multi-Cursor),9,2026-02-10,68.53,14.49,-114.66
